ID,y_probs,y_pred,y_true,mask
polyID41_S52,"[0.7815857529640198, 0.10563754290342331, 0.11277671158313751]",0,1,1
polyID9_S3,"[0.17977629601955414, 0.7501988410949707, 0.07002485543489456]",1,0,1
polyID50_S47,"[0.0033478785771876574, 0.5914899706840515, 0.4051622152328491]",1,1,1
polyID11_S76,"[0.0022558404598385096, 0.7332587838172913, 0.2644853889942169]",1,1,1
polyID30_S3,"[0.9953864216804504, 0.000525830197148025, 0.004087828565388918]",0,0,1
pepID3250,"[0.012281733565032482, 0.24186831712722778, 0.7458499670028687]",2,2,1
polyID22_S20,"[0.016496066004037857, 0.946315586566925, 0.03718831390142441]",1,1,1
pepID7448,"[0.9020997285842896, 0.033809155225753784, 0.06409109383821487]",0,0,1
pepID5689,"[0.8491637706756592, 0.059100374579429626, 0.09173581749200821]",0,0,1
pepID5992,"[0.9617154002189636, 0.011023360304534435, 0.02726118080317974]",0,0,1
pepID6264,"[0.3247424066066742, 0.329428106546402, 0.3458295464515686]",2,0,1
pepID7445,"[0.6990891098976135, 0.12505364418029785, 0.17585726082324982]",0,0,1
pepID2358,"[0.16625510156154633, 0.43130677938461304, 0.40243810415267944]",1,1,1
polyID22_S45,"[0.033491622656583786, 0.9231698513031006, 0.04333847016096115]",1,1,1
polyID36_S39,"[0.31926634907722473, 0.5970278382301331, 0.08370579034090042]",1,2,1
polyID18_S88,"[0.0010921928333118558, 0.44207748770713806, 0.5568303465843201]",2,2,1
pepID6197,"[0.9677965641021729, 0.009817760437726974, 0.022385623306035995]",0,0,1
polyID30_S96,"[0.9970292448997498, 0.00028698737150989473, 0.002683699131011963]",0,0,1
polyID31_S55,"[0.01843317411839962, 0.8407017588615417, 0.14086507260799408]",1,0,1
polyID40_S28,"[0.00018633018771652132, 0.07332324236631393, 0.9264903664588928]",2,2,1
pepID9757,"[0.9787647724151611, 0.004616078920662403, 0.01661914400756359]",0,0,1
pepID20,"[0.24315138161182404, 0.44850021600723267, 0.3083484470844269]",1,0,1
pepID7470,"[0.8355903029441833, 0.06576269865036011, 0.09864699095487595]",0,0,1
pepID8807,"[0.4595735967159271, 0.2870296835899353, 0.2533966600894928]",0,0,1
pepID1517,"[0.07772374898195267, 0.3412332236766815, 0.581043004989624]",2,2,1
pepID8192,"[0.8067290186882019, 0.07506551593542099, 0.11820543557405472]",0,0,1
pepID9782,"[0.8682630658149719, 0.04383847117424011, 0.08789841085672379]",0,0,1
pepID2636,"[0.15056967735290527, 0.48739364743232727, 0.3620367646217346]",1,1,1
pepID8717,"[0.9485140442848206, 0.012715163640677929, 0.03877082094550133]",0,0,1
polyID40_S56,"[0.00019738082482945174, 0.07541948556900024, 0.9243831634521484]",2,2,1
pepID7798,"[0.6407414078712463, 0.1561681628227234, 0.20309047400951385]",0,0,1
pepID4488,"[0.0812826007604599, 0.45495641231536865, 0.46376103162765503]",2,1,1
pepID4286,"[0.04386306181550026, 0.3287258446216583, 0.6274110674858093]",2,1,1
pepID10057,"[0.969943642616272, 0.006326898466795683, 0.023729389533400536]",0,0,1
pepID271,"[0.3779378831386566, 0.34174808859825134, 0.28031405806541443]",0,1,1
pepID2061,"[0.009882938116788864, 0.24640561640262604, 0.7437114119529724]",2,1,1
polyID25_S61,"[0.9994933605194092, 2.3802069335943088e-05, 0.00048277078894898295]",0,0,1
pepID10218,"[0.9895278811454773, 0.002031081123277545, 0.008441011421382427]",0,0,1
pepID3197,"[0.062223102897405624, 0.6176471710205078, 0.32012972235679626]",1,1,1
polyID18_S1,"[0.0010864472715184093, 0.43713638186454773, 0.5617771744728088]",2,2,1
polyID23_S93,"[0.0022516127210110426, 0.1536080539226532, 0.8441402912139893]",2,1,1
polyID32_S39,"[0.00020166502508800477, 0.06331649422645569, 0.9364818334579468]",2,2,1
pepID4089,"[0.059204015880823135, 0.3747018277645111, 0.566094160079956]",2,1,1
pepID10771,"[0.7561294436454773, 0.10717133432626724, 0.13669924437999725]",0,0,1
polyID11_S31,"[0.0020214361138641834, 0.683567225933075, 0.3144112825393677]",1,1,1
polyID11_S53,"[0.0019794893451035023, 0.6390790343284607, 0.3589414656162262]",1,1,1
pepID630,"[0.028339287266135216, 0.3125714957714081, 0.659089207649231]",2,1,1
pepID4902,"[0.05050402507185936, 0.4743644893169403, 0.47513148188591003]",2,1,1
polyID23_S33,"[0.0037782820872962475, 0.16676747798919678, 0.8294543027877808]",2,1,1
polyID26_S84,"[0.37799569964408875, 0.5318772792816162, 0.09012704342603683]",1,0,1
polyID36_S14,"[0.316085547208786, 0.6014767289161682, 0.08243779838085175]",1,2,1
polyID41_S80,"[0.9680368900299072, 0.006829081103205681, 0.02513401210308075]",0,1,1
pepID126,"[0.05142020806670189, 0.3796243965625763, 0.5689553618431091]",2,2,1
pepID5760,"[0.965331494808197, 0.01000011246651411, 0.024668345227837563]",0,0,1
pepID7855,"[0.9684616923332214, 0.009478433057665825, 0.022059837356209755]",0,0,1
polyID11_S56,"[0.006620185449719429, 0.9144006371498108, 0.07897912710905075]",1,1,1
pepID7840,"[0.9619114995002747, 0.010664466768503189, 0.027424044907093048]",0,0,1
pepID3654,"[0.02230922318994999, 0.368449330329895, 0.6092414855957031]",2,1,1
pepID10639,"[0.8366115093231201, 0.06487634778022766, 0.09851217269897461]",0,0,1
pepID7354,"[0.07395121455192566, 0.3706117272377014, 0.5554371476173401]",2,0,1
polyID30_S32,"[0.9971265196800232, 0.0002738968178164214, 0.002599660772830248]",0,0,1
polyID41_S31,"[0.9976426959037781, 0.00019363318278919905, 0.0021636381279677153]",0,1,1
pepID846,"[0.38941138982772827, 0.3638538420200348, 0.24673472344875336]",0,1,1
polyID41_S49,"[0.9970068335533142, 0.00028575578471645713, 0.002707417355850339]",0,1,1
pepID2188,"[0.5218302011489868, 0.22831991314888, 0.24984987080097198]",0,1,1
polyID30_S27,"[0.997081458568573, 0.00028041869518347085, 0.0026381819043308496]",0,0,1
pepID2310,"[0.006857508327811956, 0.1997622847557068, 0.7933802008628845]",2,2,1
pepID1194,"[0.6334392428398132, 0.17073065042495728, 0.1958301067352295]",0,2,1
pepID10754,"[0.9856869578361511, 0.002636827528476715, 0.011676155030727386]",0,0,1
polyID32_S59,"[0.00018749639275483787, 0.05898105725646019, 0.9408314228057861]",2,2,1
pepID2478,"[0.6284315586090088, 0.1673375964164734, 0.20423083007335663]",0,0,1
polyID23_S45,"[0.0013885627267882228, 0.11685675382614136, 0.8817547559738159]",2,1,1
polyID32_S83,"[5.660915849148296e-05, 0.030021321028470993, 0.9699221253395081]",2,2,1
polyID41_S65,"[0.9810709357261658, 0.003358271438628435, 0.015570686198771]",0,1,1
pepID9999,"[0.8961936235427856, 0.03438922390341759, 0.06941718608140945]",0,0,1
pepID585,"[0.04815822094678879, 0.4293837547302246, 0.522458016872406]",2,1,1
pepID8277,"[0.9863507151603699, 0.0024456162936985493, 0.011203673668205738]",0,0,1
pepID10457,"[0.9938691258430481, 0.0007802190957590938, 0.005350751336663961]",0,0,1
pepID711,"[0.12898719310760498, 0.5688512921333313, 0.3021615147590637]",1,0,1
pepID7032,"[0.9740415215492249, 0.006410609930753708, 0.01954789087176323]",0,0,1
polyID12_S11,"[0.002299729036167264, 0.5859292149543762, 0.4117710590362549]",1,1,1
pepID2523,"[0.1334235519170761, 0.5237817764282227, 0.34279462695121765]",1,1,1
pepID9563,"[0.6659035086631775, 0.1665588766336441, 0.1675376147031784]",0,0,1
polyID18_S31,"[0.0005283008795231581, 0.2841060757637024, 0.7153656482696533]",2,2,1
pepID4940,"[0.4467492401599884, 0.30029264092445374, 0.2529580891132355]",0,0,1
polyID22_S48,"[0.007835240103304386, 0.9424219727516174, 0.04974282160401344]",1,1,1
polyID9_S15,"[0.16816996037960052, 0.7684836983680725, 0.06334634125232697]",1,0,1
pepID5510,"[0.40572333335876465, 0.23537690937519073, 0.3588998019695282]",0,0,1
polyID22_S2,"[0.011628969572484493, 0.9473212361335754, 0.041049882769584656]",1,1,1
polyID18_S58,"[0.0023774513974785805, 0.6939828991889954, 0.30363959074020386]",1,2,1
pepID4043,"[0.10486500710248947, 0.43998146057128906, 0.45515352487564087]",2,1,1
pepID4101,"[0.059825487434864044, 0.3965628445148468, 0.5436116456985474]",2,2,1
pepID6706,"[0.890356719493866, 0.034706152975559235, 0.07493716478347778]",0,0,1
polyID28_S59,"[0.9963260293006897, 0.00044440917554311454, 0.0032294802367687225]",0,0,1
pepID3596,"[0.06353969871997833, 0.45638325810432434, 0.48007699847221375]",2,1,1
polyID25_S85,"[0.9994277358055115, 2.8148187993792817e-05, 0.0005441694520413876]",0,0,1
pepID740,"[0.032830860465765, 0.5028369426727295, 0.4643321931362152]",1,2,1
polyID12_S92,"[0.0008458786178380251, 0.32791322469711304, 0.6712409257888794]",2,1,1
pepID6005,"[0.8924281001091003, 0.03601326048374176, 0.07155860215425491]",0,0,1
polyID22_S1,"[0.010549569502472878, 0.94404536485672, 0.04540513828396797]",1,1,1
pepID7539,"[0.9207722544670105, 0.02525031752884388, 0.0539773628115654]",0,0,1
pepID10990,"[0.7915858626365662, 0.0842994824051857, 0.12411460280418396]",0,0,1
pepID10824,"[0.8283640742301941, 0.06694630533456802, 0.10468956083059311]",0,0,1
pepID9407,"[0.9702006578445435, 0.007643305696547031, 0.022156015038490295]",0,0,1
polyID30_S36,"[0.998809814453125, 8.024528506211936e-05, 0.0011099986732006073]",0,0,1
polyID41_S2,"[0.9972180128097534, 0.00024646238307468593, 0.0025354931131005287]",0,1,1
pepID1299,"[0.056699205189943314, 0.4302992522716522, 0.513001561164856]",2,2,1
pepID3286,"[0.1229126900434494, 0.4479597508907318, 0.42912757396698]",1,1,1
pepID1336,"[0.04908222332596779, 0.3608323335647583, 0.5900854468345642]",2,2,1
pepID3214,"[0.025584319606423378, 0.33397725224494934, 0.640438437461853]",2,2,1
pepID10205,"[0.9668155312538147, 0.009519166313111782, 0.023665305227041245]",0,0,1
polyID11_S65,"[0.0021128752268850803, 0.7198778390884399, 0.2780093252658844]",1,1,1
polyID26_S87,"[0.37185361981391907, 0.5358544588088989, 0.09229184687137604]",1,0,1
polyID22_S9,"[0.03702278807759285, 0.9150155186653137, 0.04796167463064194]",1,1,1
pepID5487,"[0.9773383140563965, 0.005440282169729471, 0.017221316695213318]",0,0,1
pepID2328,"[0.0600559264421463, 0.4108089506626129, 0.5291351675987244]",2,1,1
pepID1421,"[0.04579838365316391, 0.389942467212677, 0.5642592310905457]",2,1,1
pepID919,"[0.12944792211055756, 0.5199315547943115, 0.3506205081939697]",1,1,1
pepID2487,"[0.06365591287612915, 0.3558015525341034, 0.5805425643920898]",2,2,1
pepID791,"[0.15469251573085785, 0.5300348997116089, 0.31527259945869446]",1,0,1
pepID8330,"[0.7388927936553955, 0.12024648487567902, 0.1408606767654419]",0,0,1
polyID40_S88,"[8.569865167373791e-05, 0.04668251797556877, 0.9532317519187927]",2,2,1
pepID6174,"[0.9519778490066528, 0.011731837876141071, 0.03629032149910927]",0,0,1
polyID36_S22,"[0.35617685317993164, 0.5552518367767334, 0.08857128769159317]",1,2,1
pepID6897,"[0.9667510390281677, 0.009142815135419369, 0.02410617470741272]",0,0,1
polyID18_S65,"[0.0015169898979365826, 0.5969067215919495, 0.40157637000083923]",1,2,1
polyID32_S1,"[0.00010966946138069034, 0.0402962826192379, 0.9595940709114075]",2,2,1
pepID7877,"[0.45000597834587097, 0.2721354067325592, 0.2778586447238922]",0,0,1
polyID30_S81,"[0.9979928731918335, 0.00016766299086157233, 0.0018395730294287205]",0,0,1
polyID26_S67,"[0.3719106912612915, 0.5367363691329956, 0.0913529321551323]",1,0,1
pepID4144,"[0.03366649150848389, 0.3216080367565155, 0.6447254419326782]",2,1,1
pepID7196,"[0.6473889946937561, 0.1432993859052658, 0.20931166410446167]",0,0,1
polyID28_S61,"[0.995692789554596, 0.0005992386722937226, 0.0037078799214214087]",0,0,1
pepID8169,"[0.14686769247055054, 0.32994410395622253, 0.5231882333755493]",2,0,1
polyID30_S47,"[0.9978733062744141, 0.0001818140153773129, 0.00194487813860178]",0,0,1
pepID2802,"[0.21149981021881104, 0.434020072221756, 0.35448017716407776]",1,1,1
polyID25_S28,"[0.99932861328125, 3.5291061067255214e-05, 0.0006361906416714191]",0,0,1
polyID12_S4,"[0.0019822276663035154, 0.5750406384468079, 0.42297711968421936]",1,1,1
pepID3670,"[0.012365099042654037, 0.4214402437210083, 0.5661945939064026]",2,1,1
pepID6839,"[0.952113151550293, 0.013703512959182262, 0.034183330833911896]",0,0,1
polyID50_S45,"[0.5786588788032532, 0.2855532467365265, 0.13578787446022034]",0,1,1
pepID2560,"[0.20639845728874207, 0.5045194625854492, 0.2890821099281311]",1,2,1
polyID32_S12,"[0.0001364617928629741, 0.0471956692636013, 0.9526678323745728]",2,2,1
pepID5177,"[0.841356098651886, 0.06212129071354866, 0.09652263671159744]",0,0,1
pepID6245,"[0.8771432638168335, 0.04454762861132622, 0.0783090591430664]",0,0,1
pepID2633,"[0.1264778971672058, 0.4862067699432373, 0.3873153328895569]",1,1,1
pepID6788,"[0.5261366963386536, 0.21285651624202728, 0.2610066831111908]",0,0,1
polyID36_S80,"[0.3553684651851654, 0.5564994215965271, 0.0881321132183075]",1,2,1
polyID9_S22,"[0.23835648596286774, 0.6875070333480835, 0.07413645088672638]",1,0,1
pepID8291,"[0.9691587686538696, 0.009060138836503029, 0.021781016141176224]",0,0,1
polyID40_S52,"[8.997353143058717e-05, 0.036834266036748886, 0.9630758166313171]",2,2,1
pepID2466,"[0.06968875229358673, 0.46216505765914917, 0.4681461453437805]",2,2,1
polyID22_S63,"[0.007155532017350197, 0.9513910412788391, 0.041453372687101364]",1,1,1
pepID343,"[0.6230852603912354, 0.18395541608333588, 0.19295932352542877]",0,2,1
polyID23_S42,"[0.001807868480682373, 0.13196706771850586, 0.866225004196167]",2,1,1
pepID7049,"[0.8656125664710999, 0.050916627049446106, 0.08347081393003464]",0,0,1
pepID9063,"[0.9765344858169556, 0.006095574703067541, 0.017369935289025307]",0,0,1
pepID5012,"[0.048977892845869064, 0.5140379667282104, 0.4369841516017914]",1,0,1
polyID22_S44,"[0.015517706982791424, 0.9468969106674194, 0.03758539631962776]",1,1,1
pepID825,"[0.09746676683425903, 0.4944562315940857, 0.40807706117630005]",1,1,1
polyID12_S58,"[0.003534681396558881, 0.8237009048461914, 0.17276440560817719]",1,1,1
polyID23_S70,"[0.0019370481604710221, 0.13174693286418915, 0.866316020488739]",2,1,1
polyID25_S23,"[0.9994205236434937, 2.8756967367371544e-05, 0.0005507395835593343]",0,0,1
pepID3144,"[0.023425325751304626, 0.3365004360675812, 0.6400742530822754]",2,2,1
pepID7315,"[0.9724703431129456, 0.006896734703332186, 0.02063283510506153]",0,0,1
pepID3526,"[0.04508119449019432, 0.3776989281177521, 0.5772199630737305]",2,1,1
pepID7343,"[0.9796756505966187, 0.0047093830071389675, 0.015614979900419712]",0,0,1
polyID26_S39,"[0.2667573094367981, 0.6508129239082336, 0.08242972940206528]",1,0,1
pepID4757,"[0.9770454168319702, 0.004379692487418652, 0.018574874848127365]",0,0,1
polyID28_S67,"[0.9963082671165466, 0.00043184804962947965, 0.0032598860561847687]",0,0,1
polyID25_S69,"[0.9994507431983948, 2.676570693438407e-05, 0.0005224445485509932]",0,0,1
polyID11_S85,"[0.006829412654042244, 0.9129809737205505, 0.08018959313631058]",1,1,1
pepID9485,"[0.9890622496604919, 0.0021065559703856707, 0.00883128959685564]",0,0,1
pepID328,"[0.3019368350505829, 0.3553785979747772, 0.34268465638160706]",1,2,1
pepID3491,"[0.0696963369846344, 0.4536595046520233, 0.4766441881656647]",2,2,1
pepID10444,"[0.31441837549209595, 0.31149566173553467, 0.37408602237701416]",2,0,1
pepID10915,"[0.3851492404937744, 0.26726773381233215, 0.3475830554962158]",0,0,1
polyID18_S85,"[0.0013671111082658172, 0.5134277939796448, 0.48520514369010925]",1,2,1
pepID7818,"[0.9616087079048157, 0.010340885259211063, 0.028050431981682777]",0,0,1
polyID11_S69,"[0.00801205262541771, 0.9090264439582825, 0.0829615369439125]",1,1,1
pepID10531,"[0.12048120051622391, 0.3312767744064331, 0.5482419729232788]",2,0,1
polyID30_S9,"[0.9986903071403503, 9.045279148267582e-05, 0.0012192543363198638]",0,0,1
pepID3087,"[0.029308166354894638, 0.3543023467063904, 0.6163895130157471]",2,2,1
pepID7627,"[0.8374842405319214, 0.0626060739159584, 0.09990963339805603]",0,0,1
pepID8086,"[0.9898502826690674, 0.0016218469245359302, 0.008527847938239574]",0,0,1
pepID5354,"[0.9492761492729187, 0.012440771795809269, 0.0382830910384655]",0,0,1
pepID1675,"[0.10499435663223267, 0.41046494245529175, 0.4845406413078308]",2,1,1
pepID7320,"[0.9603516459465027, 0.01098059955984354, 0.02866780199110508]",0,0,1
polyID30_S68,"[0.996900200843811, 0.0003078044974245131, 0.002792009385302663]",0,0,1
pepID10466,"[0.9473968744277954, 0.013567565008997917, 0.03903564065694809]",0,0,1
polyID40_S46,"[0.00017865761765278876, 0.08163075894117355, 0.9181906580924988]",2,2,1
pepID5691,"[0.8921116590499878, 0.03748449683189392, 0.07040385156869888]",0,0,1
pepID815,"[0.07221903651952744, 0.4546061158180237, 0.4731748402118683]",2,2,1
pepID9287,"[0.9179829359054565, 0.023573148995637894, 0.058444008231163025]",0,0,1
pepID681,"[0.4405636191368103, 0.34229785203933716, 0.21713851392269135]",0,1,1
pepID3464,"[0.019663533195853233, 0.3215329349040985, 0.6588034629821777]",2,2,1
pepID5077,"[0.05662456527352333, 0.5331975221633911, 0.41017794609069824]",1,0,1
pepID5537,"[0.6816471815109253, 0.14798465371131897, 0.17036812007427216]",0,0,1
pepID536,"[0.17384488880634308, 0.5089605450630188, 0.3171946406364441]",1,2,1
pepID2891,"[0.07786398380994797, 0.5343807339668274, 0.3877553641796112]",1,1,1
pepID1536,"[0.08633653074502945, 0.39381009340286255, 0.519853413105011]",2,2,1
pepID7715,"[0.9560250043869019, 0.012996173463761806, 0.030978914350271225]",0,0,1
pepID9706,"[0.9606318473815918, 0.011341473087668419, 0.028026705607771873]",0,0,1
pepID8703,"[0.8811681270599365, 0.04185953363776207, 0.07697237282991409]",0,0,1
pepID7058,"[0.8665254712104797, 0.05163321644067764, 0.08184122294187546]",0,0,1
pepID4014,"[0.050173163414001465, 0.3764309585094452, 0.5733959078788757]",2,2,1
polyID36_S82,"[0.29352954030036926, 0.625436007976532, 0.08103447407484055]",1,2,1
pepID8498,"[0.9613776206970215, 0.011328304186463356, 0.027294183149933815]",0,0,1
polyID12_S24,"[0.002048258204013109, 0.6408302187919617, 0.3571215271949768]",1,1,1
pepID5386,"[0.7617665529251099, 0.10608715564012527, 0.13214628398418427]",0,0,1
polyID25_S51,"[0.9994402527809143, 2.7491760192788206e-05, 0.0005322679644450545]",0,0,1
pepID8293,"[0.9677287936210632, 0.00941940676420927, 0.02285175397992134]",0,0,1
polyID23_S87,"[0.0007980566006153822, 0.09888061881065369, 0.9003213047981262]",2,1,1
pepID3433,"[0.02000756375491619, 0.35052627325057983, 0.62946617603302]",2,2,1
pepID5160,"[0.9034645557403564, 0.028793536126613617, 0.06774191558361053]",0,0,1
polyID11_S25,"[0.001482316991314292, 0.5848348736763, 0.41368284821510315]",1,1,1
pepID616,"[0.3013898432254791, 0.43411898612976074, 0.26449111104011536]",1,1,1
polyID32_S66,"[0.00017667874635662884, 0.053848572075366974, 0.9459747672080994]",2,2,1
pepID9229,"[0.9510934352874756, 0.012129158712923527, 0.036777395755052567]",0,0,1
polyID40_S21,"[6.272298196563497e-05, 0.0343216136097908, 0.9656156301498413]",2,2,1
pepID1534,"[0.1098938062787056, 0.41581547260284424, 0.4742906391620636]",2,1,1
polyID26_S78,"[0.33176109194755554, 0.5814188718795776, 0.08682005852460861]",1,0,1
polyID11_S2,"[0.0019349042559042573, 0.6276280879974365, 0.37043699622154236]",1,1,1
pepID6145,"[0.4168718159198761, 0.2850729823112488, 0.2980552017688751]",0,0,1
pepID8430,"[0.8903599977493286, 0.03741030767560005, 0.07222961634397507]",0,0,1
polyID12_S82,"[0.0011075952788814902, 0.4603937864303589, 0.53849858045578]",2,1,1
pepID5498,"[0.9626929759979248, 0.010370726697146893, 0.026936406269669533]",0,0,1
pepID1186,"[0.09276415407657623, 0.4333999454975128, 0.4738359749317169]",2,2,1
polyID41_S25,"[0.9306905269622803, 0.021102631464600563, 0.04820673540234566]",0,1,1
pepID3297,"[0.03066311962902546, 0.41730284690856934, 0.5520340800285339]",2,2,1
polyID18_S36,"[0.001192622003145516, 0.4714561402797699, 0.5273512005805969]",2,2,1
pepID8388,"[0.989685595035553, 0.001924886484630406, 0.00838956143707037]",0,0,1
pepID121,"[0.05253668129444122, 0.39034304022789, 0.5571203827857971]",2,1,1
pepID535,"[0.1742631196975708, 0.5086376070976257, 0.3170992434024811]",1,2,1
polyID9_S5,"[0.2000553160905838, 0.7331444025039673, 0.06680026650428772]",1,0,1
pepID8675,"[0.5330120921134949, 0.24868282675743103, 0.21830514073371887]",0,0,1
pepID1527,"[0.12203694880008698, 0.4757812023162842, 0.40218180418014526]",1,1,1
pepID10034,"[0.8857899308204651, 0.04009838402271271, 0.07411160320043564]",0,0,1
pepID3872,"[0.3233044445514679, 0.3375854194164276, 0.3391101658344269]",2,2,1
pepID10919,"[0.8076450228691101, 0.078902468085289, 0.11345256865024567]",0,0,1
pepID454,"[0.04158659279346466, 0.3852069079875946, 0.5732064843177795]",2,2,1
pepID922,"[0.06638374924659729, 0.4509485363960266, 0.48266780376434326]",2,1,1
pepID2349,"[0.22250455617904663, 0.47416818141937256, 0.3033272922039032]",1,0,1
pepID10506,"[0.894885241985321, 0.03409783914685249, 0.07101693749427795]",0,0,1
pepID10368,"[0.7257683277130127, 0.12977120280265808, 0.144460529088974]",0,0,1
pepID4774,"[0.2969399392604828, 0.3640533983707428, 0.339006632566452]",1,2,1
polyID25_S94,"[0.9993367791175842, 3.441621083766222e-05, 0.0006287317373789847]",0,0,1
pepID8337,"[0.9470449686050415, 0.013547523878514767, 0.03940759599208832]",0,0,1
polyID40_S36,"[0.00010883818322326988, 0.058774206787347794, 0.9411169290542603]",2,2,1
pepID8592,"[0.9661417603492737, 0.009443259797990322, 0.02441496215760708]",0,0,1
polyID22_S82,"[0.010514679364860058, 0.9499103426933289, 0.039574917405843735]",1,1,1
pepID437,"[0.36665239930152893, 0.36595529317855835, 0.2673923373222351]",0,0,1
pepID1748,"[0.11128411442041397, 0.4826746881008148, 0.4060412347316742]",1,1,1
polyID30_S61,"[0.5264883041381836, 0.34901925921440125, 0.12449239194393158]",0,0,1
pepID9798,"[0.8991686701774597, 0.033067163079977036, 0.06776421517133713]",0,0,1
pepID7296,"[0.9764081835746765, 0.005683488212525845, 0.01790826953947544]",0,0,1
pepID9192,"[0.9663092494010925, 0.00923369824886322, 0.02445705607533455]",0,0,1
polyID50_S75,"[0.8652807474136353, 0.051909517496824265, 0.08280980587005615]",0,1,1
polyID26_S34,"[0.34483253955841064, 0.5528856515884399, 0.1022818312048912]",1,0,1
polyID12_S14,"[0.0025253852363675833, 0.5047284364700317, 0.4927462041378021]",1,1,1
pepID9387,"[0.4857465624809265, 0.26164352893829346, 0.25260984897613525]",0,0,1
polyID12_S52,"[0.0031417517457157373, 0.7982292771339417, 0.19862894713878632]",1,1,1
pepID5378,"[0.8013181686401367, 0.08401639014482498, 0.11466547101736069]",0,0,1
pepID8856,"[0.3989905118942261, 0.29979485273361206, 0.3012146055698395]",0,0,1
polyID28_S30,"[0.9923740029335022, 0.0012632214929908514, 0.006362793501466513]",0,0,1
polyID9_S32,"[0.24377495050430298, 0.6828343272209167, 0.07339072972536087]",1,0,1
polyID9_S70,"[0.3112405836582184, 0.6156457662582397, 0.07311362773180008]",1,0,1
polyID50_S86,"[0.9012935757637024, 0.032874975353479385, 0.06583148241043091]",0,1,1
polyID32_S26,"[5.350130231818184e-05, 0.028779100626707077, 0.9711673855781555]",2,2,1
pepID2116,"[0.043580312281847, 0.3536134660243988, 0.6028062105178833]",2,2,1
pepID1609,"[0.13036970794200897, 0.42770278453826904, 0.4419274628162384]",2,2,1
pepID9645,"[0.7482115030288696, 0.10680006444454193, 0.14498840272426605]",0,0,1
pepID10948,"[0.8050817251205444, 0.08463843166828156, 0.11027988791465759]",0,0,1
pepID8565,"[0.832990288734436, 0.06562581658363342, 0.10138387233018875]",0,0,1
pepID4002,"[0.7996646165847778, 0.08540886640548706, 0.11492656916379929]",0,0,1
pepID7767,"[0.9701074957847595, 0.007943311706185341, 0.02194906212389469]",0,0,1
polyID50_S14,"[0.0236517321318388, 0.8612571954727173, 0.11509106308221817]",1,1,1
pepID7348,"[0.9512932896614075, 0.015707585960626602, 0.03299913927912712]",0,0,1
polyID12_S8,"[0.002116932300850749, 0.574632465839386, 0.42325058579444885]",1,1,1
polyID9_S45,"[0.0813894122838974, 0.867698073387146, 0.05091254785656929]",1,0,1
pepID8353,"[0.9812777638435364, 0.004143815953284502, 0.014578466303646564]",0,0,1
polyID18_S87,"[0.0022401572205126286, 0.7244458794593811, 0.2733139395713806]",1,2,1
polyID36_S12,"[0.37613043189048767, 0.5312222242355347, 0.09264737367630005]",1,2,1
polyID50_S77,"[0.8632192015647888, 0.050277065485715866, 0.08650381863117218]",0,1,1
pepID4712,"[0.13321912288665771, 0.4361002445220947, 0.43068060278892517]",1,1,1
pepID4241,"[0.0228781346231699, 0.27998051047325134, 0.6971412897109985]",2,2,1
pepID97,"[0.2035931944847107, 0.4149896502494812, 0.3814172148704529]",1,1,1
pepID3376,"[0.03056890331208706, 0.379656046628952, 0.5897749662399292]",2,2,1
pepID3426,"[0.010584767907857895, 0.29903706908226013, 0.6903781890869141]",2,1,1
pepID4189,"[0.04119166359305382, 0.3560499846935272, 0.6027583479881287]",2,1,1
pepID4390,"[0.08633972704410553, 0.37882158160209656, 0.5348386764526367]",2,1,1
polyID41_S85,"[0.9963352680206299, 0.0003603885124903172, 0.0033044125884771347]",0,1,1
pepID5101,"[0.5629344582557678, 0.22108981013298035, 0.21597571671009064]",0,0,1
pepID8108,"[0.9940991401672363, 0.0007612472982145846, 0.005139600485563278]",0,0,1
pepID10901,"[0.917061448097229, 0.026896324008703232, 0.05604219064116478]",0,0,1
pepID8496,"[0.9741816520690918, 0.006487820763140917, 0.019330501556396484]",0,0,1
polyID36_S4,"[0.356086790561676, 0.5558597445487976, 0.08805347234010696]",1,2,1
polyID30_S7,"[0.9959630370140076, 0.00043859495781362057, 0.0035983980633318424]",0,0,1
pepID1163,"[0.1840251088142395, 0.4500100612640381, 0.3659648299217224]",1,0,1
pepID2023,"[0.05988170579075813, 0.3705771267414093, 0.5695411562919617]",2,2,1
polyID41_S71,"[0.41472128033638, 0.4603980481624603, 0.12488067150115967]",1,1,1
polyID23_S14,"[0.0024310247972607613, 0.14425310492515564, 0.8533158898353577]",2,1,1
pepID7756,"[0.9528919458389282, 0.014088108204305172, 0.033019937574863434]",0,0,1
pepID7721,"[0.9728572964668274, 0.006645664107054472, 0.020497111603617668]",0,0,1
pepID7373,"[0.6648698449134827, 0.157308429479599, 0.17782174050807953]",0,0,1
polyID18_S73,"[0.0008912105113267899, 0.4299047887325287, 0.5692040324211121]",2,2,1
pepID7540,"[0.8573468327522278, 0.053869541734457016, 0.0887836217880249]",0,0,1
polyID25_S50,"[0.9994369149208069, 2.7592479455051944e-05, 0.0005353843444027007]",0,0,1
polyID11_S40,"[0.001375785213895142, 0.5487984418869019, 0.44982582330703735]",1,1,1
pepID372,"[0.6582993268966675, 0.154454305768013, 0.18724633753299713]",0,1,1
pepID8057,"[0.8848853707313538, 0.03762488067150116, 0.07748976349830627]",0,0,1
