ID,y_probs,y_pred,y_true,mask
pepID9069,"[0.2175736427307129, 0.4312548041343689, 0.3511715233325958]",1,0,1
pepID5274,"[0.8854705691337585, 0.028344634920358658, 0.08618480712175369]",0,0,1
pepID4702,"[0.8162849545478821, 0.058289285749197006, 0.12542571127414703]",0,2,1
pepID9063,"[0.9916089177131653, 0.0007976156193763018, 0.00759337842464447]",0,0,1
pepID9975,"[0.968781590461731, 0.006049479357898235, 0.025169000029563904]",0,0,1
pepID2547,"[0.030802985653281212, 0.3336014151573181, 0.6355955600738525]",2,2,1
pepID9162,"[0.7957153916358948, 0.06960413604974747, 0.1346805840730667]",0,0,1
polyID9_S62,"[0.05620288476347923, 0.8955778479576111, 0.04821919649839401]",1,0,1
polyID26_S33,"[0.07664116472005844, 0.8577306866645813, 0.0656280666589737]",1,0,1
polyID28_S56,"[0.4014512598514557, 0.3787238895893097, 0.21982482075691223]",0,0,1
polyID26_S58,"[0.07913815975189209, 0.858289361000061, 0.06257238239049911]",1,0,1
pepID2836,"[0.8370281457901001, 0.052475593984127045, 0.11049629747867584]",0,1,1
pepID6819,"[0.9604157209396362, 0.008184638805687428, 0.03139963373541832]",0,0,1
pepID9556,"[0.9576827883720398, 0.005998062901198864, 0.03631912171840668]",0,0,1
pepID335,"[0.29891347885131836, 0.4061289429664612, 0.29495760798454285]",1,2,1
polyID31_S22,"[0.2834230363368988, 0.597827672958374, 0.118749238550663]",1,0,1
pepID2023,"[0.04591985046863556, 0.36409619450569153, 0.5899839401245117]",2,2,1
pepID3669,"[0.1320226639509201, 0.4872168302536011, 0.38076052069664]",1,0,1
pepID2027,"[0.2194976806640625, 0.496175616979599, 0.2843266725540161]",1,1,1
pepID2896,"[0.9290411472320557, 0.012912451289594173, 0.05804640054702759]",0,0,1
pepID9688,"[0.33328497409820557, 0.42639249563217163, 0.2403225600719452]",1,0,1
pepID4837,"[0.9470106363296509, 0.008052127435803413, 0.04493717849254608]",0,0,1
pepID2733,"[0.026438545435667038, 0.39089691638946533, 0.5826645493507385]",2,1,1
pepID1281,"[0.032303933054208755, 0.3438623249530792, 0.6238337159156799]",2,2,1
pepID4502,"[0.005999718327075243, 0.20748142898082733, 0.7865188121795654]",2,1,1
polyID11_S82,"[0.0052010235376656055, 0.7992929220199585, 0.1955060511827469]",1,1,1
pepID20,"[0.28498971462249756, 0.43768808245658875, 0.2773222327232361]",1,0,1
pepID7494,"[0.9686402678489685, 0.005634969100356102, 0.025724725797772408]",0,0,1
polyID36_S62,"[0.11815296113491058, 0.8119087815284729, 0.06993823498487473]",1,2,1
pepID5105,"[0.09834827482700348, 0.4164774417877197, 0.4851743280887604]",2,2,1
polyID40_S52,"[0.0002465279831085354, 0.10026375949382782, 0.8994897603988647]",2,2,1
pepID8376,"[0.9862406849861145, 0.0017546999733895063, 0.012004670687019825]",0,0,1
pepID1629,"[0.017886817455291748, 0.28742244839668274, 0.6946906447410583]",2,1,1
pepID6996,"[0.9706712365150452, 0.005223161540925503, 0.02410554140806198]",0,0,1
polyID25_S13,"[0.9984424710273743, 3.6535595427267253e-05, 0.0015210423152893782]",0,0,1
polyID30_S53,"[0.9457603693008423, 0.01487645786255598, 0.03936312347650528]",0,0,1
pepID9485,"[0.9870922565460205, 0.0012553059495985508, 0.011652443557977676]",0,0,1
polyID18_S13,"[0.002521945396438241, 0.6740444302558899, 0.32343360781669617]",1,2,1
pepID10155,"[0.07573346793651581, 0.37201035022735596, 0.552256166934967]",2,0,1
pepID414,"[0.8803051114082336, 0.032200053334236145, 0.08749476820230484]",0,1,1
pepID8834,"[0.054550305008888245, 0.3967248797416687, 0.5487248301506042]",2,0,1
pepID2946,"[0.007027069106698036, 0.21457579731941223, 0.7783970832824707]",2,2,1
pepID4781,"[0.7021552324295044, 0.13234983384609222, 0.1654948592185974]",0,0,1
polyID22_S80,"[0.07349002361297607, 0.8544470071792603, 0.0720628947019577]",1,1,1
polyID31_S46,"[0.06460797786712646, 0.7947983741760254, 0.14059367775917053]",1,0,1
pepID10043,"[0.8677229285240173, 0.03658707067370415, 0.09569007158279419]",0,0,1
pepID7049,"[0.8839020729064941, 0.029006829485297203, 0.08709115535020828]",0,0,1
pepID2166,"[0.04107201099395752, 0.3772011697292328, 0.5817268490791321]",2,2,1
pepID5170,"[0.9030520915985107, 0.02101810649037361, 0.07592974603176117]",0,0,1
pepID8745,"[0.2852916419506073, 0.4347998797893524, 0.2799084484577179]",1,0,1
polyID22_S31,"[0.03386266529560089, 0.9091620445251465, 0.05697537586092949]",1,1,1
pepID6962,"[0.9479331970214844, 0.011105832643806934, 0.040960945188999176]",0,0,1
polyID30_S52,"[0.5888609886169434, 0.28665605187416077, 0.1244828999042511]",0,0,1
pepID4149,"[0.008799880743026733, 0.21086573600769043, 0.7803344130516052]",2,2,1
pepID309,"[0.23804037272930145, 0.477020800113678, 0.28493887186050415]",1,1,1
pepID7345,"[0.9360833764076233, 0.014528598636388779, 0.04938814043998718]",0,0,1
pepID5487,"[0.9756077527999878, 0.003941837698221207, 0.020450444892048836]",0,0,1
pepID10251,"[0.2889370620250702, 0.4325622022151947, 0.27850067615509033]",1,0,1
polyID41_S75,"[0.7956440448760986, 0.10425014793872833, 0.10010576248168945]",0,1,1
pepID2718,"[0.03071746788918972, 0.34613126516342163, 0.6231512427330017]",2,2,1
polyID26_S78,"[0.08598407357931137, 0.8491501212120056, 0.0648658350110054]",1,0,1
pepID1944,"[0.04328425973653793, 0.3444328010082245, 0.612282931804657]",2,1,1
pepID4918,"[0.555331289768219, 0.23353607952594757, 0.21113257110118866]",0,1,1
pepID9296,"[0.9528342485427856, 0.008438728749752045, 0.03872707113623619]",0,0,1
pepID4522,"[0.015718352049589157, 0.2683242857456207, 0.7159574031829834]",2,2,1
polyID26_S46,"[0.13859587907791138, 0.7890732288360596, 0.07233085483312607]",1,0,1
pepID7879,"[0.9683471322059631, 0.005778334569185972, 0.025874467566609383]",0,0,1
pepID7984,"[0.24903570115566254, 0.4620916247367859, 0.2888726592063904]",1,0,1
pepID1154,"[0.11104227602481842, 0.4518774747848511, 0.4370802640914917]",1,0,1
pepID411,"[0.9558853507041931, 0.006174261216074228, 0.037940338253974915]",0,1,1
polyID25_S39,"[0.9976047277450562, 7.974157051648945e-05, 0.0023154832888394594]",0,0,1
pepID1139,"[0.03466367721557617, 0.35018083453178406, 0.6151555776596069]",2,1,1
pepID8995,"[0.8955832719802856, 0.023952413350343704, 0.08046428859233856]",0,0,1
pepID5885,"[0.7759903073310852, 0.09269946813583374, 0.13131017982959747]",0,0,1
polyID22_S28,"[0.020297128707170486, 0.9242660403251648, 0.05543689802289009]",1,1,1
pepID6890,"[0.9613894820213318, 0.00717058964073658, 0.03143995627760887]",0,0,1
pepID2361,"[0.21229247748851776, 0.4572274386882782, 0.3304801285266876]",1,1,1
pepID5795,"[0.7300853729248047, 0.11038708686828613, 0.15952752530574799]",0,0,1
polyID28_S16,"[0.7784300446510315, 0.09985985606908798, 0.12171019613742828]",0,0,1
pepID10227,"[0.9342363476753235, 0.01211903989315033, 0.05364468693733215]",0,0,1
pepID1076,"[0.011133909225463867, 0.23420833051204681, 0.7546577453613281]",2,2,1
polyID41_S65,"[0.8088005185127258, 0.09323439002037048, 0.09796503931283951]",0,1,1
pepID844,"[0.13790810108184814, 0.46055617928504944, 0.40153568983078003]",1,2,1
pepID1116,"[0.06088129058480263, 0.4042786955833435, 0.5348400473594666]",2,1,1
pepID830,"[0.20068760216236115, 0.5261796712875366, 0.27313271164894104]",1,2,1
pepID7253,"[0.9300912022590637, 0.01232340931892395, 0.05758538469672203]",0,0,1
pepID2125,"[0.07862021028995514, 0.468107134103775, 0.45327267050743103]",1,2,1
polyID9_S85,"[0.045981623232364655, 0.908522367477417, 0.045495953410863876]",1,0,1
polyID12_S29,"[0.002140748081728816, 0.5888846516609192, 0.4089745581150055]",1,1,1
polyID36_S96,"[0.13257262110710144, 0.7994371056556702, 0.06799021363258362]",1,2,1
polyID22_S39,"[0.0551043264567852, 0.8751301169395447, 0.06976547092199326]",1,1,1
pepID10107,"[0.9582369923591614, 0.008171298541128635, 0.033591724932193756]",0,0,1
pepID8795,"[0.9593536257743835, 0.0084297526627779, 0.032216627150774]",0,0,1
polyID26_S44,"[0.2157619446516037, 0.6879106760025024, 0.09632731229066849]",1,0,1
polyID25_S83,"[0.9985052347183228, 3.4064563806168735e-05, 0.0014607554767280817]",0,0,1
pepID9782,"[0.901128888130188, 0.02223552018404007, 0.07663566619157791]",0,0,1
pepID5913,"[0.8740255832672119, 0.0322561077773571, 0.09371843189001083]",0,0,1
pepID708,"[0.11680063605308533, 0.46903571486473083, 0.4141636788845062]",1,1,1
pepID2825,"[0.06368022412061691, 0.40029388666152954, 0.536025881767273]",2,1,1
pepID4244,"[0.8113919496536255, 0.06532561779022217, 0.12328237295150757]",0,0,1
pepID8742,"[0.9497454762458801, 0.008505976758897305, 0.04174850881099701]",0,0,1
pepID7229,"[0.8864864706993103, 0.027823157608509064, 0.08569030463695526]",0,0,1
pepID8367,"[0.7273688316345215, 0.11759352684020996, 0.15503759682178497]",0,0,1
pepID8102,"[0.9411819577217102, 0.012307937256991863, 0.04651005193591118]",0,0,1
polyID30_S49,"[0.9860590100288391, 0.0014035996282473207, 0.012537403032183647]",0,0,1
polyID9_S76,"[0.04840777814388275, 0.9052157402038574, 0.04637657478451729]",1,0,1
pepID3019,"[0.04998466372489929, 0.3874002993106842, 0.5626150369644165]",2,0,1
polyID31_S3,"[0.04527575522661209, 0.7978677153587341, 0.15685658156871796]",1,0,1
polyID22_S69,"[0.02117585390806198, 0.9220014214515686, 0.056822702288627625]",1,1,1
pepID7382,"[0.8953942656517029, 0.02405674010515213, 0.0805489793419838]",0,0,1
pepID3277,"[0.022898374125361443, 0.2990016043186188, 0.678100049495697]",2,2,1
pepID627,"[0.013480239547789097, 0.24676668643951416, 0.7397531270980835]",2,1,1
pepID2781,"[0.13084106147289276, 0.45934227108955383, 0.40981659293174744]",1,1,1
pepID7184,"[0.48082655668258667, 0.2956528663635254, 0.22352051734924316]",0,0,1
pepID438,"[0.010591436177492142, 0.2218475192785263, 0.7675609588623047]",2,2,1
polyID18_S32,"[0.0007568029104731977, 0.32850611209869385, 0.6707371473312378]",2,2,1
pepID1436,"[0.03500080108642578, 0.35032919049263, 0.6146699786186218]",2,2,1
polyID11_S48,"[0.005028878338634968, 0.8700872659683228, 0.12488383054733276]",1,1,1
pepID10018,"[0.9876158833503723, 0.0012873453088104725, 0.01109674759209156]",0,0,1
polyID36_S87,"[0.149056538939476, 0.7813787460327148, 0.06956467032432556]",1,2,1
pepID230,"[0.4100205898284912, 0.32806986570358276, 0.26190948486328125]",0,1,1
pepID9233,"[0.9595530033111572, 0.008540278300642967, 0.031906746327877045]",0,0,1
pepID1020,"[0.16063468158245087, 0.5025743246078491, 0.3367909789085388]",1,1,1
pepID2837,"[0.8357321619987488, 0.053157221525907516, 0.1111106351017952]",0,1,1
polyID26_S99,"[0.06417156010866165, 0.880135715007782, 0.05569269508123398]",1,0,1
pepID8960,"[0.7973217964172363, 0.06727331131696701, 0.13540495932102203]",0,0,1
pepID2078,"[0.005610040854662657, 0.17533820867538452, 0.8190516829490662]",2,2,1
pepID8946,"[0.8158096671104431, 0.062423959374427795, 0.12176630645990372]",0,0,1
polyID18_S34,"[0.0076510729268193245, 0.8188802003860474, 0.1734686940908432]",1,2,1
pepID10811,"[0.5786523818969727, 0.22046147286891937, 0.20088613033294678]",0,0,1
pepID7598,"[0.9450250267982483, 0.012218055315315723, 0.04275692254304886]",0,0,1
polyID26_S1,"[0.10274389386177063, 0.8327993750572205, 0.06445673853158951]",1,0,1
pepID9587,"[0.9733663201332092, 0.0043440707959234715, 0.022289616987109184]",0,0,1
pepID9680,"[0.2699083685874939, 0.45953693985939026, 0.27055466175079346]",1,0,1
polyID30_S80,"[0.8614746928215027, 0.0645572617650032, 0.0739680603146553]",0,0,1
pepID1919,"[0.309533029794693, 0.4506802558898926, 0.2397867739200592]",1,1,1
pepID933,"[0.23541446030139923, 0.5111479163169861, 0.2534376084804535]",1,1,1
pepID9893,"[0.808786153793335, 0.06679097563028336, 0.12442281097173691]",0,0,1
pepID1381,"[0.07389602065086365, 0.404219388961792, 0.5218846797943115]",2,2,1
polyID11_S72,"[0.010785393416881561, 0.8626871109008789, 0.12652750313282013]",1,1,1
pepID5461,"[0.9346685409545898, 0.011682621203362942, 0.05364889279007912]",0,0,1
pepID1564,"[0.05234939232468605, 0.3861865699291229, 0.5614640712738037]",2,2,1
pepID10228,"[0.991872251033783, 0.0004203318967483938, 0.007707396987825632]",0,0,1
polyID25_S86,"[0.9987297654151917, 2.4292194211739115e-05, 0.001245973282493651]",0,0,1
pepID10003,"[0.06729346513748169, 0.42250385880470276, 0.5102026462554932]",2,0,1
pepID6887,"[0.9802581071853638, 0.0030032261274755, 0.016738712787628174]",0,0,1
pepID8733,"[0.6938014030456543, 0.1358659565448761, 0.1703326404094696]",0,0,1
pepID5625,"[0.9357737302780151, 0.015269996598362923, 0.0489562563598156]",0,0,1
pepID4282,"[0.06036972627043724, 0.39846763014793396, 0.5411626100540161]",2,2,1
pepID10644,"[0.9663394093513489, 0.004471741616725922, 0.02918887510895729]",0,0,1
polyID9_S53,"[0.039162591099739075, 0.9182489514350891, 0.04258837178349495]",1,0,1
polyID40_S95,"[0.00031929858960211277, 0.14711633324623108, 0.8525643944740295]",2,2,1
pepID8667,"[0.6487494707107544, 0.1687275767326355, 0.18252289295196533]",0,0,1
pepID6630,"[0.961061954498291, 0.007911879569292068, 0.031026093289256096]",0,0,1
polyID9_S78,"[0.05531111732125282, 0.8964880108833313, 0.04820078983902931]",1,0,1
pepID8324,"[0.9248933792114258, 0.019231189042329788, 0.05587546154856682]",0,0,1
pepID9266,"[0.9618566632270813, 0.0047920639626681805, 0.033351268619298935]",0,0,1
polyID32_S11,"[0.00045335316099226475, 0.14128489792346954, 0.8582617044448853]",2,2,1
pepID7324,"[0.9920924305915833, 0.0004138749500270933, 0.007493606768548489]",0,0,1
pepID5013,"[0.003716565202921629, 0.1831224113702774, 0.8131610155105591]",2,1,1
polyID31_S13,"[0.5036409497261047, 0.3549717962741852, 0.14138728380203247]",0,0,1
pepID5012,"[0.0751129761338234, 0.4811600148677826, 0.4437270164489746]",1,0,1
pepID10177,"[0.9747257828712463, 0.0040139625780284405, 0.02126018889248371]",0,0,1
pepID8523,"[0.8972598314285278, 0.0238005630671978, 0.0789395347237587]",0,0,1
pepID2819,"[0.043791674077510834, 0.37373125553131104, 0.5824770331382751]",2,1,1
pepID9589,"[0.9674003720283508, 0.004699252545833588, 0.027900295332074165]",0,0,1
polyID22_S19,"[0.026661762967705727, 0.9058206677436829, 0.06751749664545059]",1,1,1
polyID22_S73,"[0.013507550582289696, 0.9218916893005371, 0.06460076570510864]",1,1,1
polyID26_S40,"[0.05841031298041344, 0.88009113073349, 0.06149853393435478]",1,0,1
pepID3575,"[0.01805904135107994, 0.27296367287635803, 0.7089772820472717]",2,2,1
polyID18_S59,"[0.0003788666508626193, 0.18807075917720795, 0.8115504384040833]",2,2,1
pepID441,"[0.05445532128214836, 0.40148043632507324, 0.5440642237663269]",2,1,1
polyID32_S96,"[0.00026517565129324794, 0.10309716314077377, 0.8966377377510071]",2,2,1
pepID7585,"[0.9816474318504333, 0.0027191259432584047, 0.015633445233106613]",0,0,1
pepID8198,"[0.9592072367668152, 0.005936719477176666, 0.03485598415136337]",0,0,1
pepID6201,"[0.9864029288291931, 0.0016907146200537682, 0.011906389147043228]",0,0,1
pepID1580,"[0.0197177454829216, 0.29585450887680054, 0.6844277381896973]",2,1,1
polyID40_S23,"[0.00025342084700241685, 0.14456811547279358, 0.8551784753799438]",2,2,1
polyID28_S72,"[0.04690079763531685, 0.42107707262039185, 0.5320221185684204]",2,0,1
pepID4241,"[0.006566951982676983, 0.18385551869869232, 0.809577465057373]",2,2,1
pepID5101,"[0.23322290182113647, 0.4590558111667633, 0.30772125720977783]",1,0,1
polyID9_S55,"[0.047848425805568695, 0.906031608581543, 0.04611990973353386]",1,0,1
pepID3183,"[0.06172182038426399, 0.40177208185195923, 0.5365060567855835]",2,1,1
polyID41_S59,"[0.5481784343719482, 0.30980369448661804, 0.14201787114143372]",0,1,1
polyID18_S49,"[0.0017154169036075473, 0.5491530895233154, 0.44913145899772644]",1,2,1
polyID18_S40,"[0.0008603062597103417, 0.354300856590271, 0.6448388695716858]",2,2,1
pepID6041,"[0.9665842652320862, 0.005762278102338314, 0.0276534091681242]",0,0,1
polyID32_S90,"[0.0002929885231424123, 0.10677879303693771, 0.8929282426834106]",2,2,1
polyID25_S72,"[0.9982602000236511, 4.454844747669995e-05, 0.0016952732112258673]",0,0,1
polyID40_S76,"[0.00023838080232962966, 0.11699764430522919, 0.8827639818191528]",2,2,1
pepID10686,"[0.7952859401702881, 0.06959649175405502, 0.1351175606250763]",0,0,1
polyID23_S21,"[0.0008308070828206837, 0.1496105194091797, 0.8495587110519409]",2,1,1
pepID5067,"[0.019088609144091606, 0.48352786898612976, 0.4973835349082947]",2,1,1
polyID25_S73,"[0.9968202114105225, 0.00013278132246341556, 0.0030470523051917553]",0,0,1
pepID10537,"[0.7895641922950745, 0.0782981663942337, 0.1321377009153366]",0,0,1
polyID12_S86,"[0.01114016305655241, 0.9053196907043457, 0.08354011178016663]",1,1,1
pepID9651,"[0.25698214769363403, 0.4368533194065094, 0.3061644732952118]",1,0,1
pepID4621,"[0.28830260038375854, 0.47360989451408386, 0.23808743059635162]",1,1,1
pepID7227,"[0.953879177570343, 0.00849368330091238, 0.03762715682387352]",0,0,1
polyID11_S23,"[0.003236522199586034, 0.7168387174606323, 0.2799247205257416]",1,1,1
pepID3745,"[0.010508225299417973, 0.22207070887088776, 0.7674211263656616]",2,2,1
pepID3647,"[0.034614428877830505, 0.3373852074146271, 0.6280003786087036]",2,1,1
pepID822,"[0.1527405083179474, 0.45889368653297424, 0.38836583495140076]",1,1,1
polyID31_S87,"[0.2097756564617157, 0.68883216381073, 0.10139210522174835]",1,0,1
pepID3670,"[0.020442331209778786, 0.34882164001464844, 0.6307359933853149]",2,1,1
pepID4553,"[0.21450385451316833, 0.4349530339241028, 0.3505430817604065]",1,1,1
polyID40_S22,"[0.00020841692457906902, 0.14292334020137787, 0.8568682074546814]",2,2,1
polyID36_S89,"[0.1547146439552307, 0.7728699445724487, 0.07241548597812653]",1,2,1
pepID2956,"[0.04380262270569801, 0.35817521810531616, 0.5980221033096313]",2,2,1
pepID1360,"[0.036173783242702484, 0.3636557459831238, 0.6001704931259155]",2,1,1
polyID32_S62,"[0.00022482263739220798, 0.0990104004740715, 0.9007647633552551]",2,2,1
pepID9687,"[0.03585858270525932, 0.3306122124195099, 0.6335292458534241]",2,0,1
pepID10448,"[0.5112616419792175, 0.2643909156322479, 0.22434750199317932]",0,0,1
pepID7941,"[0.17071375250816345, 0.48772332072257996, 0.341562956571579]",1,0,1
pepID9647,"[0.9862572550773621, 0.0020396725740283728, 0.011703189462423325]",0,0,1
pepID5142,"[0.9721188545227051, 0.0028513839934021235, 0.025029800832271576]",0,0,1
pepID4195,"[0.010111985728144646, 0.22020505368709564, 0.7696829438209534]",2,2,1
polyID23_S73,"[0.0008715223520994186, 0.15185637772083282, 0.8472720980644226]",2,1,1
polyID32_S32,"[0.0003138663014397025, 0.13015979528427124, 0.8695263862609863]",2,2,1
pepID4255,"[0.3334769606590271, 0.3980121612548828, 0.2685108184814453]",1,1,1
polyID40_S10,"[0.0002871815813705325, 0.13740935921669006, 0.8623034954071045]",2,2,1
polyID9_S56,"[0.053199321031570435, 0.8990498781204224, 0.0477508045732975]",1,0,1
pepID5007,"[0.00688045471906662, 0.2132677435874939, 0.7798518538475037]",2,2,1
pepID9094,"[0.4020497798919678, 0.3570916950702667, 0.24085848033428192]",0,0,1
polyID22_S95,"[0.052097637206315994, 0.8820911049842834, 0.06581126898527145]",1,1,1
pepID3895,"[0.7485091686248779, 0.10548067092895508, 0.14601022005081177]",0,2,1
polyID32_S69,"[0.00028872801340185106, 0.11189373582601547, 0.8878175616264343]",2,2,1
pepID3973,"[0.05569081753492355, 0.38913261890411377, 0.5551765561103821]",2,1,1
pepID4905,"[0.04979967698454857, 0.4081023335456848, 0.5420979857444763]",2,1,1
polyID9_S92,"[0.04375104233622551, 0.9115118384361267, 0.04473710432648659]",1,0,1
pepID576,"[0.09023866057395935, 0.47236865758895874, 0.43739259243011475]",1,1,1
polyID31_S41,"[0.09300822764635086, 0.8109796643257141, 0.0960121676325798]",1,0,1
polyID30_S50,"[0.6782864928245544, 0.20360533893108368, 0.1181081011891365]",0,0,1
pepID9804,"[0.8747180104255676, 0.03324507549405098, 0.09203682094812393]",0,0,1
pepID7121,"[0.8455869555473328, 0.048556212335824966, 0.10585684329271317]",0,0,1
pepID7402,"[0.7853524684906006, 0.07759001106023788, 0.13705754280090332]",0,0,1
pepID2482,"[0.03940240293741226, 0.3606965243816376, 0.599901020526886]",2,2,1
polyID30_S90,"[0.9657694697380066, 0.006593396887183189, 0.027637096121907234]",0,0,1
polyID41_S54,"[0.35531824827194214, 0.5093152523040771, 0.13536645472049713]",1,1,1
polyID50_S51,"[0.2562883496284485, 0.6310400366783142, 0.11267169564962387]",1,1,1
pepID5576,"[0.9863467812538147, 0.0017081896075978875, 0.011944986879825592]",0,0,1
polyID40_S49,"[0.00025358417769894004, 0.15248161554336548, 0.84726482629776]",2,2,1
pepID4260,"[0.22381258010864258, 0.504405677318573, 0.27178171277046204]",1,2,1
polyID41_S73,"[0.8950875401496887, 0.04009861871600151, 0.06481389701366425]",0,1,1
pepID4736,"[0.8662925362586975, 0.03591941297054291, 0.0977880209684372]",0,1,1
pepID6708,"[0.8793530464172363, 0.030483048409223557, 0.09016381204128265]",0,0,1
pepID5154,"[0.9637630581855774, 0.004418079275637865, 0.031818926334381104]",0,0,1
pepID4914,"[0.059996891766786575, 0.38076546788215637, 0.5592375993728638]",2,2,1
pepID7780,"[0.9593530297279358, 0.005831188056617975, 0.03481576591730118]",0,0,1
polyID50_S40,"[0.26414358615875244, 0.6220176219940186, 0.11383875459432602]",1,1,1
polyID50_S33,"[0.10698942095041275, 0.8023567795753479, 0.09065384417772293]",1,1,1
pepID4669,"[0.08280381560325623, 0.4179393947124481, 0.49925675988197327]",2,2,1
polyID31_S16,"[0.29234519600868225, 0.5833399891853333, 0.12431478500366211]",1,0,1
polyID50_S16,"[0.5679977536201477, 0.29275763034820557, 0.13924463093280792]",0,1,1
polyID22_S38,"[0.04368416592478752, 0.8905783891677856, 0.06573748588562012]",1,1,1
pepID8544,"[0.950056254863739, 0.0098032271489501, 0.04014056175947189]",0,0,1
polyID9_S91,"[0.04141884297132492, 0.9131428003311157, 0.04543844237923622]",1,0,1
polyID26_S89,"[0.11258804053068161, 0.8172947764396667, 0.07011725008487701]",1,0,1
pepID630,"[0.0147200683131814, 0.25575345754623413, 0.7295264601707458]",2,1,1
pepID9148,"[0.9145145416259766, 0.017133383080363274, 0.06835201382637024]",0,0,1
pepID3444,"[0.012578708119690418, 0.255125492811203, 0.7322958111763]",2,2,1
polyID31_S65,"[0.12796805799007416, 0.7455044388771057, 0.12652745842933655]",1,0,1
pepID1489,"[0.06707780063152313, 0.41028666496276855, 0.5226355791091919]",2,2,1
polyID22_S56,"[0.02810855396091938, 0.8992567658424377, 0.07263471186161041]",1,1,1
polyID41_S15,"[0.9372924566268921, 0.01656041480600834, 0.046147096902132034]",0,1,1
pepID5406,"[0.9013307690620422, 0.02274871990084648, 0.07592055946588516]",0,0,1
pepID4014,"[0.02395564876496792, 0.3107832670211792, 0.6652610301971436]",2,2,1
polyID41_S26,"[0.9670618772506714, 0.005563984625041485, 0.027374129742383957]",0,1,1
pepID2385,"[0.031548913568258286, 0.3177342712879181, 0.6507168412208557]",2,2,1
pepID8233,"[0.9064350724220276, 0.020287495106458664, 0.07327735424041748]",0,0,1
pepID1909,"[0.2034645676612854, 0.45436394214630127, 0.34217149019241333]",1,2,1
pepID432,"[0.028306493535637856, 0.3083786070346832, 0.6633148789405823]",2,1,1
pepID10635,"[0.864776074886322, 0.038049980998039246, 0.09717395156621933]",0,0,1
pepID121,"[0.026516053825616837, 0.30218741297721863, 0.6712965369224548]",2,1,1
pepID8416,"[0.9902598261833191, 0.0010398116428405046, 0.008700394071638584]",0,0,1
pepID9309,"[0.9444320797920227, 0.008676857687532902, 0.04689108580350876]",0,0,1
pepID311,"[0.913392961025238, 0.017642993479967117, 0.06896409392356873]",0,0,1
pepID4332,"[0.025990432128310204, 0.2917149066925049, 0.6822946667671204]",2,1,1
pepID9198,"[0.9713799357414246, 0.005146291106939316, 0.023473823443055153]",0,0,1
pepID1046,"[0.09436488151550293, 0.4870915114879608, 0.4185436964035034]",1,1,1
pepID10442,"[0.7059280872344971, 0.12688887119293213, 0.16718299686908722]",0,0,1
pepID7100,"[0.07462282478809357, 0.39278262853622437, 0.5325945615768433]",2,0,1
pepID1644,"[0.023898864164948463, 0.2973352372646332, 0.6787658333778381]",2,2,1
pepID4078,"[0.029884006828069687, 0.29567426443099976, 0.6744417548179626]",2,2,1
pepID7244,"[0.9031981229782104, 0.02315942943096161, 0.07364243268966675]",0,0,1
polyID18_S77,"[0.007995883002877235, 0.8233615159988403, 0.16864265501499176]",1,2,1
polyID30_S13,"[0.28462350368499756, 0.6052514314651489, 0.11012507230043411]",1,0,1
polyID30_S62,"[0.9471144676208496, 0.014021679759025574, 0.03886383771896362]",0,0,1
polyID36_S69,"[0.1729392260313034, 0.7521066665649414, 0.07495418190956116]",1,2,1
pepID10092,"[0.9723557233810425, 0.0044298856519162655, 0.023214396089315414]",0,0,1
polyID31_S93,"[0.24723899364471436, 0.6392694711685181, 0.11349151283502579]",1,0,1
pepID1713,"[0.029232937842607498, 0.3406248390674591, 0.6301422119140625]",2,2,1
pepID8438,"[0.9931004047393799, 0.0005479276878759265, 0.006351669784635305]",0,0,1
pepID8113,"[0.9353200793266296, 0.01139018964022398, 0.0532897412776947]",0,0,1
pepID5571,"[0.9911269545555115, 0.0009278523502871394, 0.007945198565721512]",0,0,1
polyID40_S58,"[0.0003693008329719305, 0.18158335983753204, 0.8180474042892456]",2,2,1
pepID1689,"[0.04735404625535011, 0.3711407780647278, 0.5815051198005676]",2,1,1
pepID1897,"[0.40173065662384033, 0.37133798003196716, 0.2269313633441925]",0,1,1
pepID10540,"[0.868131160736084, 0.03607166185975075, 0.09579726308584213]",0,0,1
pepID8271,"[0.9355059266090393, 0.01572037860751152, 0.04877370968461037]",0,0,1
pepID5840,"[0.37050485610961914, 0.4508166015148163, 0.17867854237556458]",1,0,1
pepID2674,"[0.20278432965278625, 0.5059316158294678, 0.2912840247154236]",1,1,1
pepID8037,"[0.9412425756454468, 0.010088028386235237, 0.04866939038038254]",0,0,1
polyID50_S28,"[0.3154875636100769, 0.5585240125656128, 0.12598854303359985]",1,1,1
pepID5383,"[0.7413896322250366, 0.10575482994318008, 0.1528555452823639]",0,0,1
pepID7999,"[0.9673214554786682, 0.0050742123275995255, 0.027604293078184128]",0,0,1
pepID6401,"[0.9581787586212158, 0.00866630207747221, 0.03315497934818268]",0,0,1
polyID12_S48,"[0.017538970336318016, 0.8484475612640381, 0.13401338458061218]",1,1,1
polyID26_S5,"[0.12491472065448761, 0.8097010254859924, 0.06538425385951996]",1,0,1
polyID36_S100,"[0.1701606810092926, 0.7573601603507996, 0.0724792405962944]",1,2,1
pepID10389,"[0.7931973934173584, 0.0724298506975174, 0.13437271118164062]",0,0,1
polyID36_S72,"[0.12828204035758972, 0.8016789555549622, 0.07003895938396454]",1,2,1
