ID,y_probs,y_pred,y_true,mask
pepID7365,"[0.976992130279541, 0.01806253381073475, 0.004945334047079086]",0,0,1
polyID41_S40,"[0.702393114566803, 0.2870526909828186, 0.01055424939841032]",0,1,1
polyID36_S55,"[0.7777003645896912, 0.20399202406406403, 0.018307656049728394]",0,2,1
pepID10079,"[0.9213927984237671, 0.05806594714522362, 0.020541252568364143]",0,0,1
pepID4338,"[0.014476855285465717, 0.2154315561056137, 0.7700915932655334]",2,2,1
pepID917,"[0.11754658818244934, 0.583265483379364, 0.29918786883354187]",1,1,1
pepID2100,"[0.058607183396816254, 0.4306609034538269, 0.5107319355010986]",2,2,1
pepID1299,"[0.024045702069997787, 0.3084450960159302, 0.6675092577934265]",2,2,1
pepID8390,"[0.4983223080635071, 0.2760842740535736, 0.22559349238872528]",0,0,1
pepID6367,"[0.9272849559783936, 0.05771678313612938, 0.014998331665992737]",0,0,1
pepID415,"[0.4212721884250641, 0.21634778380393982, 0.3623800277709961]",0,2,1
pepID9216,"[0.9681172370910645, 0.024147620424628258, 0.0077351052314043045]",0,0,1
polyID11_S66,"[0.0009166145464405417, 0.488201379776001, 0.5108820199966431]",2,1,1
pepID132,"[0.0608125664293766, 0.4098120927810669, 0.5293753743171692]",2,1,1
pepID3102,"[0.058180782943964005, 0.4491720497608185, 0.4926471710205078]",2,2,1
pepID10643,"[0.9712538719177246, 0.02224300615489483, 0.006503142416477203]",0,0,1
pepID8918,"[0.41456490755081177, 0.38671058416366577, 0.19872446358203888]",0,0,1
polyID11_S71,"[0.0007852637791074812, 0.4871736168861389, 0.5120412111282349]",2,1,1
pepID6478,"[0.6702376008033752, 0.2580380439758301, 0.07172437012195587]",0,0,1
pepID8530,"[0.8957920670509338, 0.04103495180606842, 0.06317299604415894]",0,0,1
pepID8170,"[0.1873556524515152, 0.6160228252410889, 0.19662153720855713]",1,0,1
polyID32_S55,"[8.456929094791121e-07, 9.261991363018751e-05, 0.9999065399169922]",2,2,1
pepID4451,"[0.011488033458590508, 0.20620884001255035, 0.7823030948638916]",2,2,1
pepID9561,"[0.9643328189849854, 0.01194407045841217, 0.023723049089312553]",0,0,1
polyID12_S62,"[0.0012779420940205455, 0.48953327536582947, 0.5091888308525085]",2,1,1
polyID9_S11,"[0.00031130126444622874, 0.9607477784156799, 0.038940947502851486]",1,0,1
pepID7973,"[0.9737516045570374, 0.009044990874826908, 0.01720348559319973]",0,0,1
pepID9820,"[0.9791344404220581, 0.01660102978348732, 0.00426452374085784]",0,0,1
pepID7239,"[0.47472628951072693, 0.27047568559646606, 0.2547980546951294]",0,0,1
polyID40_S64,"[5.554738322643971e-07, 0.0001254318922292441, 0.9998739957809448]",2,2,1
pepID6744,"[0.9766525030136108, 0.017445215955376625, 0.005902352277189493]",0,0,1
pepID5162,"[0.7503870129585266, 0.17342142760753632, 0.07619162648916245]",0,0,1
polyID36_S90,"[0.7603333592414856, 0.22576887905597687, 0.013897731900215149]",0,2,1
pepID6821,"[0.9492276906967163, 0.04148266837000847, 0.00928958598524332]",0,0,1
pepID8028,"[0.5898504853248596, 0.1935681402683258, 0.21658138930797577]",0,0,1
polyID40_S79,"[8.809510632090678e-07, 0.0001307875063503161, 0.9998682737350464]",2,2,1
polyID25_S90,"[0.9979314804077148, 0.001514822244644165, 0.0005536758108064532]",0,0,1
pepID3173,"[0.028339650481939316, 0.33189114928245544, 0.6397691965103149]",2,0,1
polyID31_S63,"[0.005919243209064007, 0.5465531945228577, 0.4475274682044983]",1,0,1
polyID40_S48,"[7.773124934828957e-07, 0.00021053552336525172, 0.9997887015342712]",2,2,1
polyID32_S56,"[5.1205842055424e-07, 8.350857387995347e-05, 0.9999159574508667]",2,2,1
pepID147,"[0.018829546868801117, 0.26299867033958435, 0.7181718349456787]",2,2,1
pepID3609,"[0.027574200183153152, 0.33242785930633545, 0.6399979591369629]",2,2,1
polyID40_S100,"[3.8672601476719137e-07, 6.503043550765142e-05, 0.9999345541000366]",2,2,1
pepID6970,"[0.9507967829704285, 0.04005425050854683, 0.00914900004863739]",0,0,1
polyID22_S45,"[0.007624319288879633, 0.7848821878433228, 0.20749345421791077]",1,1,1
pepID9799,"[0.8467479944229126, 0.10415003448724747, 0.04910198599100113]",0,0,1
pepID2043,"[0.03278946876525879, 0.35106316208839417, 0.6161473393440247]",2,1,1
pepID2311,"[0.007259018253535032, 0.18837060034275055, 0.8043703436851501]",2,2,1
pepID10721,"[0.9670321345329285, 0.025571033358573914, 0.00739692710340023]",0,0,1
polyID9_S62,"[0.0005268569220788777, 0.9310181736946106, 0.06845492124557495]",1,0,1
pepID4543,"[0.07855135947465897, 0.36258864402770996, 0.5588600039482117]",2,1,1
polyID23_S27,"[7.120875125110615e-07, 0.00011318992619635537, 0.9998860359191895]",2,1,1
pepID3143,"[0.023287059739232063, 0.2969439923763275, 0.679768979549408]",2,2,1
pepID9703,"[0.9662624001502991, 0.02421681396663189, 0.009520850144326687]",0,0,1
polyID25_S39,"[0.9970954656600952, 0.002091457135975361, 0.0008130658534355462]",0,0,1
pepID1360,"[0.03856906667351723, 0.37580806016921997, 0.5856229066848755]",2,1,1
pepID1119,"[0.06401387602090836, 0.4875199794769287, 0.44846615195274353]",1,1,1
pepID4016,"[0.02033291943371296, 0.27671366930007935, 0.7029533982276917]",2,2,1
polyID12_S94,"[0.001219881814904511, 0.45173215866088867, 0.5470479726791382]",2,1,1
polyID41_S10,"[0.9279863834381104, 0.06362365186214447, 0.008389952592551708]",0,1,1
pepID2780,"[0.06447961181402206, 0.46063360571861267, 0.47488683462142944]",2,1,1
pepID9488,"[0.8905245661735535, 0.04329121857881546, 0.06618412584066391]",0,0,1
pepID3230,"[0.2805914878845215, 0.2376212477684021, 0.4817873239517212]",2,2,1
pepID3464,"[0.009929615072906017, 0.2313818633556366, 0.7586885094642639]",2,2,1
pepID7328,"[0.5244166851043701, 0.21171410381793976, 0.2638692557811737]",0,0,1
pepID6387,"[0.961104691028595, 0.03085009939968586, 0.008045331574976444]",0,0,1
pepID8927,"[0.7926979064941406, 0.15779370069503784, 0.0495084673166275]",0,0,1
pepID8761,"[0.9732859134674072, 0.019915692508220673, 0.006798525806516409]",0,0,1
pepID6123,"[0.7607305645942688, 0.08024773001670837, 0.15902170538902283]",0,0,1
pepID2509,"[0.011838329024612904, 0.2476893663406372, 0.7404723167419434]",2,2,1
polyID28_S16,"[0.9604092240333557, 0.020551037043333054, 0.01903977245092392]",0,0,1
pepID1231,"[0.11525382101535797, 0.4099845290184021, 0.4747616946697235]",2,1,1
pepID3250,"[0.007133479230105877, 0.18352222442626953, 0.8093442320823669]",2,2,1
pepID7766,"[0.9726943969726562, 0.020888367667794228, 0.006417233496904373]",0,0,1
pepID4765,"[0.260091096162796, 0.46128448843955994, 0.27862441539764404]",1,1,1
pepID3513,"[0.013387100771069527, 0.22873833775520325, 0.7578745484352112]",2,1,1
pepID4574,"[0.05226251110434532, 0.3937416970729828, 0.5539957880973816]",2,2,1
pepID29,"[0.7793475389480591, 0.1606471687555313, 0.06000534072518349]",0,1,1
pepID8156,"[0.4187379777431488, 0.27191662788391113, 0.30934542417526245]",0,0,1
pepID567,"[0.03849992901086807, 0.37578535079956055, 0.5857147574424744]",2,1,1
polyID22_S51,"[0.0030000091064721346, 0.7043258547782898, 0.2926742136478424]",1,1,1
polyID30_S61,"[0.000691308407112956, 0.9875268340110779, 0.011781925335526466]",1,0,1
pepID9928,"[0.9775517582893372, 0.008011971600353718, 0.014436245895922184]",0,0,1
pepID9693,"[0.9595710039138794, 0.033093247562646866, 0.007335864473134279]",0,0,1
polyID40_S51,"[3.4822832617464883e-07, 6.867411866551265e-05, 0.9999309778213501]",2,2,1
pepID10860,"[0.8640280365943909, 0.095430888235569, 0.04054106026887894]",0,0,1
polyID41_S17,"[0.6393100023269653, 0.3312751054763794, 0.029414787888526917]",0,1,1
polyID41_S92,"[0.6149885058403015, 0.3697662353515625, 0.015245284885168076]",0,1,1
polyID12_S33,"[0.002551192883402109, 0.5025765299797058, 0.4948723614215851]",1,1,1
pepID4261,"[0.07200785726308823, 0.25690603256225586, 0.6710861325263977]",2,2,1
pepID8791,"[0.9664735794067383, 0.01179294753819704, 0.021733537316322327]",0,0,1
pepID3776,"[0.0111122140660882, 0.21744419634342194, 0.7714435458183289]",2,2,1
polyID41_S86,"[0.7264407873153687, 0.2548491656780243, 0.018710032105445862]",0,1,1
pepID7290,"[0.9664280414581299, 0.016370827332139015, 0.017201073467731476]",0,0,1
pepID5738,"[0.1067986860871315, 0.4548923075199127, 0.43830904364585876]",1,0,1
polyID41_S56,"[0.2983982563018799, 0.6300158500671387, 0.07158584147691727]",1,1,1
polyID18_S3,"[0.0007939779898151755, 0.2770129144191742, 0.7221931219100952]",2,2,1
pepID10228,"[0.9963055849075317, 0.002313851146027446, 0.0013805512571707368]",0,0,1
pepID683,"[0.09107799828052521, 0.5543913245201111, 0.3545306921005249]",1,0,1
polyID30_S53,"[0.37832120060920715, 0.60466068983078, 0.017018165439367294]",1,0,1
pepID6471,"[0.06310012936592102, 0.2822273373603821, 0.6546725630760193]",2,0,1
pepID760,"[0.04260849952697754, 0.4183370769023895, 0.5390543937683105]",2,2,1
pepID3185,"[0.04229169338941574, 0.3923092782497406, 0.5653990507125854]",2,1,1
pepID6463,"[0.9679358005523682, 0.025176696479320526, 0.006887392140924931]",0,0,1
polyID11_S18,"[0.0009443011949770153, 0.3230900168418884, 0.6759657263755798]",2,1,1
pepID1071,"[0.012793579138815403, 0.2297888696193695, 0.7574175000190735]",2,2,1
polyID25_S69,"[0.9981626868247986, 0.0013823446352034807, 0.00045496851089410484]",0,0,1
pepID8916,"[0.07806816697120667, 0.4665934443473816, 0.45533838868141174]",1,0,1
polyID12_S1,"[0.0024097361601889133, 0.4813663065433502, 0.5162239670753479]",2,1,1
pepID1112,"[0.09468942135572433, 0.5557558536529541, 0.3495546877384186]",1,2,1
pepID2418,"[0.037020012736320496, 0.3800644874572754, 0.5829155445098877]",2,2,1
pepID8443,"[0.965654730796814, 0.027424229308962822, 0.006921048276126385]",0,0,1
pepID4509,"[0.327765554189682, 0.28043559193611145, 0.39179885387420654]",2,1,1
polyID26_S90,"[0.006252728868275881, 0.8621626496315002, 0.13158461451530457]",1,0,1
pepID9860,"[0.3891097605228424, 0.425701767206192, 0.18518848717212677]",1,0,1
pepID5067,"[0.05804525315761566, 0.5594271421432495, 0.38252758979797363]",1,1,1
pepID8204,"[0.931917130947113, 0.022325808182358742, 0.045757077634334564]",0,0,1
pepID3353,"[0.09563679993152618, 0.49620121717453003, 0.40816202759742737]",1,0,1
pepID10063,"[0.3812771439552307, 0.4429927468299866, 0.17573009431362152]",1,0,1
pepID6834,"[0.8316619396209717, 0.09742065519094467, 0.07091741263866425]",0,0,1
pepID8435,"[0.975562572479248, 0.01834283210337162, 0.006094669923186302]",0,0,1
pepID7228,"[0.6430463790893555, 0.2235894501209259, 0.13336415588855743]",0,0,1
pepID5900,"[0.4513823986053467, 0.30832213163375854, 0.24029551446437836]",0,0,1
polyID40_S40,"[3.614910895066714e-07, 8.324065856868401e-05, 0.9999164342880249]",2,2,1
pepID6602,"[0.9764925241470337, 0.01578734815120697, 0.007720121648162603]",0,0,1
pepID10119,"[0.785317599773407, 0.17251260578632355, 0.04216979071497917]",0,0,1
polyID40_S21,"[3.7812225173183833e-07, 6.108894012868404e-05, 0.9999384880065918]",2,2,1
pepID6939,"[0.4230460822582245, 0.3274901509284973, 0.2494637817144394]",0,0,1
polyID31_S14,"[0.16197741031646729, 0.7602627277374268, 0.07775985449552536]",1,0,1
pepID8914,"[0.7754318714141846, 0.08598970621824265, 0.13857844471931458]",0,0,1
pepID8316,"[0.9823843240737915, 0.010357316583395004, 0.007258494384586811]",0,0,1
pepID8473,"[0.9325292706489563, 0.053542960435152054, 0.01392779778689146]",0,0,1
pepID4814,"[0.4199216663837433, 0.36413395404815674, 0.21594437956809998]",0,2,1
pepID3742,"[0.158535897731781, 0.5829994082450867, 0.25846463441848755]",1,0,1
polyID26_S19,"[0.010904163122177124, 0.8708028793334961, 0.1182929277420044]",1,0,1
pepID5235,"[0.11994365602731705, 0.37074628472328186, 0.5093100666999817]",2,0,1
polyID12_S73,"[0.01214926689863205, 0.5022618770599365, 0.4855888783931732]",1,1,1
pepID4974,"[0.018738387152552605, 0.2606479525566101, 0.7206136584281921]",2,0,1
pepID5381,"[0.5947902202606201, 0.16460512578487396, 0.24060466885566711]",0,0,1
pepID4031,"[0.03950326144695282, 0.35426878929138184, 0.6062279939651489]",2,1,1
polyID11_S24,"[0.0009414723026566207, 0.5158036351203918, 0.48325490951538086]",1,1,1
pepID5745,"[0.8116100430488586, 0.15115246176719666, 0.037237536162137985]",0,0,1
pepID7369,"[0.9605557322502136, 0.030515655875205994, 0.008928610011935234]",0,0,1
pepID2974,"[0.03772694244980812, 0.37292686104774475, 0.5893462300300598]",2,0,1
pepID8957,"[0.5752777457237244, 0.15903575718402863, 0.2656865417957306]",0,0,1
pepID6386,"[0.9803563356399536, 0.014846306294202805, 0.004797398112714291]",0,0,1
polyID26_S32,"[0.02350248396396637, 0.8963925242424011, 0.08010493218898773]",1,0,1
pepID459,"[0.2274744212627411, 0.5382201075553894, 0.2343054562807083]",1,1,1
polyID12_S36,"[0.0041277240961790085, 0.6621869802474976, 0.3336852788925171]",1,1,1
pepID741,"[0.17741426825523376, 0.6077883243560791, 0.2147974967956543]",1,1,1
pepID6077,"[0.22001375257968903, 0.36084285378456116, 0.419143408536911]",2,0,1
pepID1083,"[0.05456509441137314, 0.44305726885795593, 0.5023776888847351]",2,2,1
pepID4714,"[0.03919030353426933, 0.360880047082901, 0.5999295711517334]",2,1,1
pepID5681,"[0.8842566609382629, 0.07691792398691177, 0.038825396448373795]",0,0,1
pepID1568,"[0.03730083629488945, 0.3479716181755066, 0.6147275567054749]",2,2,1
pepID10287,"[0.9853792190551758, 0.005167906638234854, 0.00945290271192789]",0,0,1
pepID10327,"[0.7262271046638489, 0.16683053970336914, 0.1069423258304596]",0,0,1
pepID4011,"[0.19638784229755402, 0.2649945616722107, 0.5386176109313965]",2,1,1
pepID4850,"[0.38762012124061584, 0.45891910791397095, 0.1534607708454132]",1,1,1
pepID5255,"[0.8643869161605835, 0.10673084110021591, 0.028882218524813652]",0,0,1
pepID2329,"[0.05608031898736954, 0.4168235659599304, 0.5270960927009583]",2,1,1
pepID2686,"[0.19134202599525452, 0.5914575457572937, 0.2172003835439682]",1,0,1
polyID28_S92,"[0.7973843216896057, 0.03932866081595421, 0.16328704357147217]",0,0,1
pepID5731,"[0.9940067529678345, 0.003795393044129014, 0.002197786932811141]",0,0,1
pepID1654,"[0.027070632204413414, 0.3127550780773163, 0.6601742506027222]",2,2,1
pepID9167,"[0.8513474464416504, 0.10292772948741913, 0.04572480916976929]",0,0,1
pepID9145,"[0.9872798919677734, 0.003628980601206422, 0.009091172367334366]",0,0,1
pepID6178,"[0.9610112905502319, 0.02846907079219818, 0.010519578121602535]",0,0,1
polyID18_S81,"[0.002117542549967766, 0.33112436532974243, 0.6667580604553223]",2,2,1
pepID38,"[0.010371757671236992, 0.19359281659126282, 0.7960353493690491]",2,2,1
pepID403,"[0.16204610466957092, 0.2784946858882904, 0.5594592094421387]",2,1,1
pepID8649,"[0.30197635293006897, 0.31969547271728516, 0.3783281445503235]",2,0,1
pepID284,"[0.010574353858828545, 0.20071499049663544, 0.7887106537818909]",2,2,1
polyID26_S89,"[0.017468286678195, 0.8873001933097839, 0.09523145854473114]",1,0,1
pepID6243,"[0.9562495350837708, 0.03517243266105652, 0.008578077889978886]",0,0,1
polyID41_S14,"[0.7229719161987305, 0.2625425159931183, 0.014485533349215984]",0,1,1
pepID10453,"[0.9576247334480286, 0.03005187399685383, 0.012323332019150257]",0,0,1
pepID10246,"[0.9661017060279846, 0.02411721646785736, 0.00978116411715746]",0,0,1
pepID9077,"[0.15785737335681915, 0.2650783360004425, 0.5770642161369324]",2,0,1
pepID10249,"[0.9851265549659729, 0.00851945485919714, 0.006353970617055893]",0,0,1
pepID1139,"[0.05606131628155708, 0.4439919590950012, 0.4999467134475708]",2,1,1
pepID4089,"[0.034780096262693405, 0.3460805118083954, 0.6191394925117493]",2,1,1
polyID23_S2,"[1.6893588963284856e-06, 0.000185220837011002, 0.9998131394386292]",2,1,1
polyID31_S6,"[0.2254713624715805, 0.7283309102058411, 0.04619774967432022]",1,0,1
pepID7135,"[0.9386580586433411, 0.03894774243235588, 0.02239408530294895]",0,0,1
polyID11_S44,"[0.0004448254476301372, 0.31992435455322266, 0.6796308159828186]",2,1,1
pepID10414,"[0.5453697443008423, 0.3809794783592224, 0.07365080714225769]",0,0,1
pepID6592,"[0.46736541390419006, 0.2395860254764557, 0.29304859042167664]",0,0,1
polyID36_S77,"[0.9362031817436218, 0.04303779453039169, 0.020759044215083122]",0,2,1
polyID50_S99,"[0.2215653955936432, 0.7276942133903503, 0.050740353763103485]",1,1,1
polyID31_S67,"[0.007104060612618923, 0.510641872882843, 0.4822540581226349]",1,0,1
pepID10039,"[0.8296610116958618, 0.07294925302267075, 0.09738972038030624]",0,0,1
pepID9052,"[0.4585532546043396, 0.27904921770095825, 0.2623975872993469]",0,0,1
pepID430,"[0.11643959581851959, 0.37830203771591187, 0.505258321762085]",2,1,1
polyID41_S41,"[0.8475868105888367, 0.13490715622901917, 0.01750599779188633]",0,1,1
pepID2667,"[0.1454160511493683, 0.551031768321991, 0.30355218052864075]",1,1,1
pepID3862,"[0.11340676993131638, 0.44384488463401794, 0.44274839758872986]",1,1,1
pepID5997,"[0.12597689032554626, 0.5516191720962524, 0.3224038779735565]",1,0,1
pepID8343,"[0.9686694741249084, 0.019682791084051132, 0.011647707782685757]",0,0,1
polyID9_S90,"[0.00032100206590257585, 0.9570196270942688, 0.04265930503606796]",1,0,1
pepID10864,"[0.7823060154914856, 0.07979189604520798, 0.1379021257162094]",0,0,1
pepID844,"[0.08148804306983948, 0.5206968784332275, 0.39781510829925537]",1,2,1
polyID9_S77,"[0.0005172992241568863, 0.9365342259407043, 0.06294860690832138]",1,0,1
pepID4670,"[0.10357508063316345, 0.5037510991096497, 0.39267387986183167]",1,2,1
polyID50_S71,"[0.3839903473854065, 0.5917472839355469, 0.024262357503175735]",1,1,1
polyID25_S40,"[0.9979414343833923, 0.0015501589514315128, 0.0005084816366434097]",0,0,1
pepID2547,"[0.03486989811062813, 0.3580092191696167, 0.6071208119392395]",2,2,1
pepID7467,"[0.9646268486976624, 0.011110750958323479, 0.02426242083311081]",0,0,1
pepID5966,"[0.1323753297328949, 0.41474032402038574, 0.45288434624671936]",2,0,1
polyID12_S80,"[0.0004911876167170703, 0.32386481761932373, 0.6756439805030823]",2,1,1
polyID12_S89,"[0.0013790661469101906, 0.5102355480194092, 0.488385409116745]",1,1,1
pepID4189,"[0.024756941944360733, 0.29182371497154236, 0.6834193468093872]",2,1,1
pepID2561,"[0.048090849071741104, 0.37166303396224976, 0.5802461504936218]",2,2,1
polyID50_S3,"[0.03141121566295624, 0.8020301461219788, 0.1665586531162262]",1,1,1
polyID28_S67,"[0.9815469980239868, 0.009687164798378944, 0.008765783160924911]",0,0,1
pepID5002,"[0.07149762660264969, 0.4816003739833832, 0.4469020366668701]",1,1,1
polyID41_S82,"[0.6748284697532654, 0.27938562631607056, 0.04578586667776108]",0,1,1
pepID8989,"[0.343225359916687, 0.2977757751941681, 0.3589988648891449]",2,0,1
pepID7563,"[0.9585416316986084, 0.032679714262485504, 0.008778641000390053]",0,0,1
pepID2669,"[0.09348144382238388, 0.49990954995155334, 0.4066089689731598]",1,1,1
pepID2625,"[0.010574054904282093, 0.2656938135623932, 0.7237321138381958]",2,1,1
polyID36_S75,"[0.9366785287857056, 0.044631171971559525, 0.01869029924273491]",0,2,1
polyID50_S31,"[0.09744884073734283, 0.7413248419761658, 0.161226287484169]",1,1,1
pepID6296,"[0.559768557548523, 0.3819899559020996, 0.05824144929647446]",0,0,1
pepID9578,"[0.9609291553497314, 0.0081257289275527, 0.03094511292874813]",0,0,1
pepID5482,"[0.7395630478858948, 0.10568120330572128, 0.15475572645664215]",0,0,1
pepID5295,"[0.2949620485305786, 0.2762437164783478, 0.4287942349910736]",2,0,1
pepID7248,"[0.26099565625190735, 0.3714105486869812, 0.36759382486343384]",1,0,1
pepID6088,"[0.368149995803833, 0.2575777769088745, 0.37427225708961487]",2,0,1
pepID2061,"[0.011518212966620922, 0.2165982872247696, 0.771883487701416]",2,1,1
polyID41_S1,"[0.7590113878250122, 0.23035015165805817, 0.010638491250574589]",0,1,1
pepID2654,"[0.13746100664138794, 0.5646865367889404, 0.297852486371994]",1,0,1
pepID8592,"[0.9717457890510559, 0.02200222760438919, 0.006251956336200237]",0,0,1
pepID6303,"[0.5363704562187195, 0.3576352000236511, 0.10599425435066223]",0,0,1
pepID4414,"[0.004824825096875429, 0.15903989970684052, 0.8361352682113647]",2,2,1
pepID9507,"[0.7862759828567505, 0.1742566078901291, 0.039467375725507736]",0,0,1
pepID1267,"[0.05546177178621292, 0.4336106479167938, 0.5109275579452515]",2,1,1
polyID31_S4,"[0.19665013253688812, 0.7539784908294678, 0.049371372908353806]",1,0,1
pepID8688,"[0.003902820171788335, 0.11964884400367737, 0.8764483332633972]",2,0,1
pepID5687,"[0.2368011623620987, 0.591060996055603, 0.17213787138462067]",1,0,1
pepID7659,"[0.8780137896537781, 0.04917220398783684, 0.0728139877319336]",0,0,1
polyID30_S29,"[0.1346796303987503, 0.8473400473594666, 0.017980298027396202]",1,0,1
pepID10603,"[0.888422966003418, 0.07005877047777176, 0.041518259793519974]",0,0,1
polyID18_S36,"[0.002795581240206957, 0.32766443490982056, 0.6695400476455688]",2,2,1
pepID9280,"[0.1967780590057373, 0.38052043318748474, 0.42270150780677795]",2,0,1
pepID5204,"[0.1232694685459137, 0.4163115322589874, 0.46041902899742126]",2,0,1
polyID26_S56,"[0.02666988968849182, 0.8992161154747009, 0.07411406934261322]",1,0,1
pepID3053,"[0.06361096352338791, 0.4348660707473755, 0.5015230178833008]",2,1,1
pepID5154,"[0.9385797381401062, 0.03880080208182335, 0.02261953242123127]",0,0,1
pepID6032,"[0.9858560562133789, 0.004197238478809595, 0.009946637786924839]",0,0,1
pepID10379,"[0.9195026755332947, 0.04683138057589531, 0.0336659699678421]",0,0,1
pepID1891,"[0.019963650032877922, 0.2687528133392334, 0.7112835645675659]",2,2,1
polyID25_S64,"[0.9973698854446411, 0.0018818860407918692, 0.0007482506916858256]",0,0,1
pepID8108,"[0.9937615990638733, 0.004077156540006399, 0.002161317737773061]",0,0,1
polyID11_S86,"[0.0007459593471139669, 0.45485106110572815, 0.5444030165672302]",2,1,1
pepID4691,"[0.19145230948925018, 0.3984087407588959, 0.41013893485069275]",2,1,1
pepID2832,"[0.21256767213344574, 0.5811060667037964, 0.20632624626159668]",1,1,1
pepID1407,"[0.02175232581794262, 0.2797073721885681, 0.6985402703285217]",2,1,1
polyID9_S61,"[0.00035513416514731944, 0.9561060667037964, 0.04353872314095497]",1,0,1
polyID25_S58,"[0.9975169897079468, 0.001885421690531075, 0.0005975989624857903]",0,0,1
pepID209,"[0.012449747882783413, 0.22891026735305786, 0.7586399912834167]",2,2,1
polyID25_S88,"[0.9983561635017395, 0.0012759009841829538, 0.0003678951470647007]",0,0,1
pepID7820,"[0.2911544740200043, 0.4290199875831604, 0.27982550859451294]",1,0,1
polyID23_S16,"[1.2135808447055751e-06, 0.0001383435883326456, 0.999860405921936]",2,1,1
pepID1028,"[0.43056946992874146, 0.4608769118785858, 0.10855356603860855]",1,2,1
pepID5496,"[0.9665173292160034, 0.025114500895142555, 0.00836813636124134]",0,0,1
pepID1213,"[0.06184771656990051, 0.43403536081314087, 0.504116952419281]",2,1,1
pepID4,"[0.2714604139328003, 0.47969645261764526, 0.2488432228565216]",1,1,1
pepID2795,"[0.07917381078004837, 0.4959700405597687, 0.42485618591308594]",1,1,1
pepID9367,"[0.8560310006141663, 0.09822797775268555, 0.045741043984889984]",0,0,1
pepID8353,"[0.9788742661476135, 0.01640075258910656, 0.00472496822476387]",0,0,1
pepID3674,"[0.04088767617940903, 0.3575015962123871, 0.6016107797622681]",2,2,1
pepID693,"[0.2105434089899063, 0.5907869935035706, 0.19866962730884552]",1,0,1
polyID41_S80,"[0.5685957074165344, 0.4126962125301361, 0.018708080053329468]",0,1,1
polyID22_S73,"[0.005969156511127949, 0.8002886772155762, 0.19374214112758636]",1,1,1
pepID5412,"[0.5145130157470703, 0.3730681836605072, 0.11241882294416428]",0,0,1
pepID10041,"[0.9640053510665894, 0.02750985324382782, 0.008484824560582638]",0,0,1
pepID8325,"[0.9662187695503235, 0.025571757927536964, 0.008209487423300743]",0,0,1
polyID18_S8,"[0.0015964229824021459, 0.2816661298274994, 0.7167373895645142]",2,2,1
pepID10440,"[0.20184732973575592, 0.3894822597503662, 0.40867042541503906]",2,0,1
pepID3654,"[0.016547102481126785, 0.25389364361763, 0.7295592427253723]",2,1,1
pepID9537,"[0.9471350908279419, 0.04303868114948273, 0.009826219640672207]",0,0,1
polyID36_S41,"[0.8024149537086487, 0.18386085331439972, 0.013724212534725666]",0,2,1
pepID8670,"[0.9873888492584229, 0.004109267145395279, 0.008501896634697914]",0,0,1
polyID18_S98,"[0.0013441427145153284, 0.2920900285243988, 0.706565797328949]",2,2,1
polyID9_S53,"[0.0001772407122189179, 0.9685389399528503, 0.03128381818532944]",1,0,1
polyID28_S61,"[0.900277853012085, 0.03410246968269348, 0.06561970710754395]",0,0,1
pepID896,"[0.1282142996788025, 0.5933478474617004, 0.27843785285949707]",1,2,1
polyID11_S1,"[0.0007692560320720077, 0.3444986045360565, 0.6547321677207947]",2,1,1
pepID7158,"[0.8655744791030884, 0.09873699396848679, 0.03568851202726364]",0,0,1
pepID7482,"[0.8191667795181274, 0.12301281094551086, 0.05782045051455498]",0,0,1
pepID8625,"[0.9619694352149963, 0.03017084114253521, 0.007859700359404087]",0,0,1
pepID10463,"[0.9625016450881958, 0.02033933438360691, 0.017158985137939453]",0,0,1
pepID9801,"[0.0580231249332428, 0.4165087938308716, 0.525468111038208]",2,0,1
polyID50_S15,"[0.2537423372268677, 0.7003567814826965, 0.0459008514881134]",1,1,1
polyID25_S79,"[0.9976373910903931, 0.0016926644602790475, 0.0006698672659695148]",0,0,1
pepID4865,"[0.015449906699359417, 0.25224217772483826, 0.7323078513145447]",2,2,1
polyID12_S10,"[0.0011670978274196386, 0.5481231808662415, 0.45070961117744446]",1,1,1
pepID3751,"[0.05497107654809952, 0.3408474028110504, 0.6041815280914307]",2,2,1
pepID4912,"[0.12553872168064117, 0.5457807183265686, 0.32868054509162903]",1,0,1
pepID1317,"[0.05549176037311554, 0.40591326355934143, 0.5385950207710266]",2,1,1
polyID32_S73,"[2.70220454012815e-07, 6.118683086242527e-05, 0.9999384880065918]",2,2,1
pepID6589,"[0.9854806065559387, 0.008493554778397083, 0.006025876849889755]",0,0,1
polyID50_S25,"[0.40726590156555176, 0.5659103393554688, 0.02682376094162464]",1,1,1
pepID9380,"[0.8973273038864136, 0.07227989286184311, 0.030392734333872795]",0,0,1
pepID2568,"[0.03775297477841377, 0.3800751268863678, 0.5821719169616699]",2,2,1
polyID11_S8,"[0.0004921708023175597, 0.33612921833992004, 0.6633786559104919]",2,1,1
pepID2471,"[0.14696642756462097, 0.6021967530250549, 0.2508368194103241]",1,0,1
pepID889,"[0.06103438884019852, 0.47702816128730774, 0.46193745732307434]",1,0,1
pepID2736,"[0.009952348656952381, 0.28512150049209595, 0.7049261331558228]",2,1,1
pepID1705,"[0.02347629703581333, 0.30237308144569397, 0.6741505861282349]",2,2,1
