ID,y_probs,y_pred,y_true,mask
pepID10074,"[0.9386758208274841, 0.027835501357913017, 0.033488642424345016]",0,0,1
pepID1955,"[0.11961690336465836, 0.5107824802398682, 0.36960065364837646]",1,1,1
polyID9_S24,"[0.08710174262523651, 0.8839698433876038, 0.028928428888320923]",1,0,1
pepID568,"[0.2049000859260559, 0.5711202025413513, 0.22397978603839874]",1,0,1
polyID50_S2,"[0.012860819697380066, 0.924502432346344, 0.06263665854930878]",1,1,1
pepID9476,"[0.9283373951911926, 0.03495543822646141, 0.03670714050531387]",0,0,1
pepID8834,"[0.08219687640666962, 0.42777881026268005, 0.4900243878364563]",2,0,1
pepID6648,"[0.9369004964828491, 0.03289353847503662, 0.030205978080630302]",0,0,1
pepID9783,"[0.4027969241142273, 0.4787156581878662, 0.11848744004964828]",1,0,1
pepID1983,"[0.13119718432426453, 0.49896347522735596, 0.3698394000530243]",1,2,1
pepID6804,"[0.9019206762313843, 0.05950034037232399, 0.03857908397912979]",0,0,1
polyID36_S75,"[0.13177795708179474, 0.839185893535614, 0.029036136344075203]",1,2,1
pepID1191,"[0.1250760853290558, 0.38546717166900635, 0.48945677280426025]",2,1,1
pepID7486,"[0.9360581040382385, 0.03095526620745659, 0.03298657760024071]",0,0,1
polyID11_S25,"[0.000753188447561115, 0.5283412337303162, 0.4709055721759796]",1,1,1
pepID2057,"[0.07227259874343872, 0.42348459362983704, 0.5042427778244019]",2,0,1
polyID9_S9,"[0.09623807668685913, 0.8750935196876526, 0.02866842970252037]",1,0,1
pepID9483,"[0.9489672780036926, 0.027889210730791092, 0.023143474012613297]",0,0,1
polyID31_S77,"[0.006815609987825155, 0.9150761961936951, 0.0781082808971405]",1,0,1
polyID12_S97,"[0.0012502287281677127, 0.6444593667984009, 0.35429033637046814]",1,1,1
polyID18_S36,"[0.000554985657799989, 0.4457758367061615, 0.5536691546440125]",2,2,1
pepID7722,"[0.9667906761169434, 0.013238591141998768, 0.01997065544128418]",0,0,1
pepID10561,"[0.7863597869873047, 0.1537919044494629, 0.05984828993678093]",0,0,1
pepID3907,"[0.6173933148384094, 0.2656365633010864, 0.11697020381689072]",0,1,1
pepID1903,"[0.33286476135253906, 0.316860556602478, 0.3502746820449829]",2,2,1
pepID3453,"[0.030602823942899704, 0.34949785470962524, 0.619899332523346]",2,2,1
pepID3440,"[0.028489507734775543, 0.3701840937137604, 0.6013264060020447]",2,2,1
pepID5737,"[0.7038114666938782, 0.21435363590717316, 0.08183488994836807]",0,0,1
polyID28_S72,"[0.9583315849304199, 0.02250009775161743, 0.01916833035647869]",0,0,1
pepID8690,"[0.8825762271881104, 0.07685635983943939, 0.04056750237941742]",0,0,1
pepID630,"[0.052395615726709366, 0.4483443796634674, 0.4992600381374359]",2,1,1
pepID9244,"[0.7352674007415771, 0.19928917288780212, 0.06544341892004013]",0,0,1
pepID2678,"[0.8006126284599304, 0.13372674584388733, 0.06566059589385986]",0,1,1
pepID10251,"[0.6469100117683411, 0.1939472258090973, 0.15914274752140045]",0,0,1
pepID4671,"[0.40618136525154114, 0.4140189588069916, 0.1797996163368225]",1,2,1
pepID2096,"[0.18544544279575348, 0.48445624113082886, 0.3300982415676117]",1,1,1
polyID40_S39,"[2.711286697376636e-07, 0.003896520007401705, 0.9961031675338745]",2,2,1
pepID10967,"[0.9458152055740356, 0.02590736746788025, 0.028277447447180748]",0,0,1
pepID4155,"[0.04911468178033829, 0.32765692472457886, 0.6232283711433411]",2,1,1
pepID10141,"[0.8279340863227844, 0.11660225689411163, 0.05546373128890991]",0,0,1
polyID32_S9,"[3.1390251820084814e-07, 0.0050084576942026615, 0.9949912428855896]",2,2,1
pepID3644,"[0.11365198343992233, 0.492517352104187, 0.3938305974006653]",1,0,1
polyID9_S36,"[0.08942604809999466, 0.882667064666748, 0.027906907722353935]",1,0,1
polyID40_S81,"[2.5231642553080746e-07, 0.00271762371994555, 0.9972821474075317]",2,2,1
polyID40_S94,"[3.5098730677418644e-07, 0.005854583345353603, 0.9941450953483582]",2,2,1
pepID9809,"[0.43396371603012085, 0.26092398166656494, 0.3051123023033142]",0,0,1
polyID26_S57,"[0.14490821957588196, 0.8278197646141052, 0.027272043749690056]",1,0,1
polyID23_S31,"[9.75551301962696e-07, 0.006745034363120794, 0.9932540059089661]",2,1,1
pepID4903,"[0.26505157351493835, 0.4250824749469757, 0.3098659813404083]",1,1,1
pepID6947,"[0.9546173214912415, 0.01934407465159893, 0.026038609445095062]",0,0,1
polyID40_S85,"[2.448760199058597e-07, 0.0036918101832270622, 0.9963079690933228]",2,2,1
pepID2928,"[0.021262571215629578, 0.2845291495323181, 0.6942082047462463]",2,2,1
pepID7406,"[0.9794169068336487, 0.00555502949282527, 0.015028076246380806]",0,0,1
polyID23_S72,"[2.1595637633708975e-07, 0.002738861832767725, 0.9972609281539917]",2,1,1
polyID25_S72,"[0.9791722893714905, 0.010306816548109055, 0.010520925745368004]",0,0,1
pepID3691,"[0.08616326004266739, 0.4677112400531769, 0.44612547755241394]",1,1,1
pepID10756,"[0.5127218961715698, 0.33247479796409607, 0.15480326116085052]",0,0,1
pepID9881,"[0.9716207385063171, 0.009788574650883675, 0.018590638414025307]",0,0,1
pepID5906,"[0.7830589413642883, 0.11152108013629913, 0.10542003810405731]",0,0,1
pepID6344,"[0.8948397636413574, 0.0680326446890831, 0.037127573043107986]",0,0,1
pepID10414,"[0.7636154890060425, 0.17049679160118103, 0.06588777899742126]",0,0,1
pepID3424,"[0.019009700044989586, 0.29825326800346375, 0.6827369928359985]",2,2,1
polyID40_S86,"[1.8240372412492434e-07, 0.0021806617733091116, 0.997819185256958]",2,2,1
polyID41_S29,"[0.6348791718482971, 0.3239743113517761, 0.04114656150341034]",0,1,1
polyID25_S98,"[0.9812272787094116, 0.009041277691721916, 0.009731493890285492]",0,0,1
pepID5457,"[0.9125239253044128, 0.05018571391701698, 0.03729033097624779]",0,0,1
polyID36_S88,"[0.0485742948949337, 0.9123890399932861, 0.03903662785887718]",1,2,1
polyID11_S57,"[0.0006256636697798967, 0.45973679423332214, 0.539637565612793]",2,1,1
polyID41_S21,"[0.8757868409156799, 0.09962864965200424, 0.0245844516903162]",0,1,1
pepID9309,"[0.956951916217804, 0.020052528008818626, 0.022995494306087494]",0,0,1
pepID8530,"[0.9299640655517578, 0.042527925223112106, 0.027508001774549484]",0,0,1
polyID9_S14,"[0.09169600158929825, 0.8813404440879822, 0.026963498443365097]",1,0,1
pepID8321,"[0.9678627848625183, 0.008731336332857609, 0.02340582385659218]",0,0,1
polyID40_S32,"[3.110791908511601e-07, 0.004765357356518507, 0.9952343106269836]",2,2,1
polyID41_S59,"[0.8386433124542236, 0.13242438435554504, 0.028932297602295876]",0,1,1
pepID6602,"[0.8850569725036621, 0.006563631352037191, 0.10837948322296143]",0,0,1
pepID6194,"[0.28408145904541016, 0.4318334460258484, 0.2840851843357086]",1,0,1
pepID4179,"[0.056686535477638245, 0.378587543964386, 0.564725935459137]",2,1,1
pepID3450,"[0.019493872299790382, 0.303274929523468, 0.6772312521934509]",2,1,1
polyID31_S35,"[0.001326166675426066, 0.6759719848632812, 0.32270193099975586]",1,0,1
polyID36_S23,"[0.041963737457990646, 0.9171138405799866, 0.040922392159700394]",1,2,1
polyID25_S23,"[0.9809133410453796, 0.009179273620247841, 0.009907388128340244]",0,0,1
pepID2864,"[0.16642498970031738, 0.48566916584968567, 0.34790584444999695]",1,0,1
polyID9_S92,"[0.0838528424501419, 0.887067437171936, 0.02907971851527691]",1,0,1
pepID7924,"[0.7250456213951111, 0.130564883351326, 0.14438948035240173]",0,0,1
pepID10812,"[0.9787383675575256, 0.00607303436845541, 0.015188602730631828]",0,0,1
pepID3019,"[0.05265407636761665, 0.39748889207839966, 0.5498570203781128]",2,0,1
pepID5520,"[0.889313817024231, 0.05436091125011444, 0.05632522702217102]",0,0,1
pepID8675,"[0.7029767036437988, 0.20477250218391418, 0.09225087612867355]",0,0,1
polyID22_S12,"[0.04499100148677826, 0.9186033606529236, 0.036405645310878754]",1,1,1
pepID2371,"[0.27141499519348145, 0.44752317667007446, 0.28106188774108887]",1,0,1
pepID10380,"[0.976414680480957, 0.007308322470635176, 0.01627693884074688]",0,0,1
pepID4687,"[0.036367811262607574, 0.3456558585166931, 0.6179763078689575]",2,2,1
pepID2427,"[0.022501785308122635, 0.30669716000556946, 0.670801043510437]",2,2,1
polyID32_S56,"[2.584783089787379e-07, 0.0024361780378967524, 0.9975636005401611]",2,2,1
polyID50_S48,"[0.0075377896428108215, 0.8779798746109009, 0.1144823357462883]",1,1,1
pepID2287,"[0.04653795063495636, 0.28211086988449097, 0.6713511943817139]",2,2,1
pepID4922,"[0.7415569424629211, 0.14401641488075256, 0.11442667245864868]",0,1,1
polyID12_S95,"[0.0006004561437293887, 0.47930553555488586, 0.5200940370559692]",2,1,1
pepID5077,"[0.024687515571713448, 0.7758802771568298, 0.1994321644306183]",1,0,1
polyID23_S54,"[6.337490958685521e-07, 0.007577602285891771, 0.9924218058586121]",2,1,1
pepID4091,"[0.8777310252189636, 0.08694811165332794, 0.03532091900706291]",0,0,1
polyID28_S18,"[0.9765087962150574, 0.011162917129695415, 0.012328262440860271]",0,0,1
pepID8351,"[0.9544947743415833, 0.02093621715903282, 0.024568995460867882]",0,0,1
polyID9_S53,"[0.04419330134987831, 0.9235919713973999, 0.03221473470330238]",1,0,1
pepID7432,"[0.8303459882736206, 0.007231235969811678, 0.16242273151874542]",0,0,1
pepID1746,"[0.19920699298381805, 0.5257150530815125, 0.2750779390335083]",1,1,1
pepID2116,"[0.10304874926805496, 0.37245985865592957, 0.5244913697242737]",2,2,1
pepID6004,"[0.7246923446655273, 0.17042729258537292, 0.10488036274909973]",0,0,1
pepID6458,"[0.9668006300926208, 0.006324133835732937, 0.026875248178839684]",0,0,1
pepID5707,"[0.9714635610580444, 0.009882921352982521, 0.018653588369488716]",0,0,1
polyID40_S6,"[2.448923623887822e-07, 0.0031473366543650627, 0.996852457523346]",2,2,1
pepID2326,"[0.16373464465141296, 0.457640141248703, 0.37862515449523926]",1,0,1
pepID10345,"[0.34398388862609863, 0.5345897078514099, 0.12142635881900787]",1,0,1
pepID4107,"[0.0364229679107666, 0.33847832679748535, 0.625098705291748]",2,1,1
polyID25_S22,"[0.982262134552002, 0.008346062153577805, 0.009391788393259048]",0,0,1
polyID41_S5,"[0.843326210975647, 0.12943978607654572, 0.02723400481045246]",0,1,1
polyID12_S47,"[0.0007796254358254373, 0.5204638838768005, 0.47875648736953735]",1,1,1
pepID5657,"[0.8465489745140076, 0.10498131811618805, 0.04846973344683647]",0,0,1
pepID10049,"[0.8296062350273132, 0.09415563941001892, 0.07623808830976486]",0,0,1
pepID5140,"[0.9781725406646729, 0.0073743583634495735, 0.01445315033197403]",0,0,1
pepID1600,"[0.20323744416236877, 0.41263478994369507, 0.38412779569625854]",1,2,1
pepID10121,"[0.6329960823059082, 0.20867452025413513, 0.15832938253879547]",0,0,1
pepID4390,"[0.0523659847676754, 0.31869617104530334, 0.628937840461731]",2,1,1
pepID9649,"[0.9663613438606262, 0.004978824872523546, 0.028659848496317863]",0,0,1
pepID4885,"[0.15088382363319397, 0.47292640805244446, 0.37618979811668396]",1,2,1
polyID9_S49,"[0.11402571946382523, 0.853954553604126, 0.032019782811403275]",1,0,1
polyID11_S79,"[0.0016440866747871041, 0.662269115447998, 0.3360867202281952]",1,1,1
pepID344,"[0.8029121160507202, 0.10746871680021286, 0.0896192267537117]",0,2,1
polyID12_S33,"[0.0007914803572930396, 0.5339040160179138, 0.465304434299469]",1,1,1
polyID23_S3,"[2.5106049861278734e-07, 0.003378752851858735, 0.9966210126876831]",2,1,1
pepID7077,"[0.9633549451828003, 0.018745236098766327, 0.01789974421262741]",0,0,1
polyID32_S58,"[2.5091208044614177e-07, 0.00396977923810482, 0.9960299134254456]",2,2,1
polyID50_S83,"[0.2397109568119049, 0.7336385250091553, 0.02665049023926258]",1,1,1
pepID203,"[0.09225945174694061, 0.39979615807533264, 0.5079444646835327]",2,1,1
polyID40_S17,"[2.158423768605644e-07, 0.002643402898684144, 0.9973564147949219]",2,2,1
pepID6836,"[0.9687891006469727, 0.011805817484855652, 0.01940511353313923]",0,0,1
pepID2007,"[0.2649204134941101, 0.4839124083518982, 0.2511672377586365]",1,1,1
pepID7382,"[0.9115819931030273, 0.04888952150940895, 0.03952852264046669]",0,0,1
pepID2091,"[0.22205933928489685, 0.5371130704879761, 0.24082760512828827]",1,0,1
pepID4385,"[0.04522208869457245, 0.45266589522361755, 0.5021119713783264]",2,1,1
pepID10635,"[0.9129586219787598, 0.04994506016373634, 0.0370962955057621]",0,0,1
polyID31_S59,"[0.0006800603005103767, 0.5302771925926208, 0.46904271841049194]",1,0,1
pepID3442,"[0.020633917301893234, 0.2989855110645294, 0.6803805828094482]",2,2,1
pepID7450,"[0.8873800039291382, 0.06071093678474426, 0.05190915986895561]",0,0,1
pepID5204,"[0.8380398750305176, 0.10299134254455566, 0.05896887928247452]",0,0,1
pepID4077,"[0.2056518793106079, 0.3742368221282959, 0.4201112687587738]",2,2,1
pepID4062,"[0.008631444536149502, 0.2253650724887848, 0.7660035490989685]",2,2,1
pepID2130,"[0.13738642632961273, 0.42749083042144775, 0.4351227581501007]",2,1,1
pepID5874,"[0.8684300780296326, 0.08199692517518997, 0.04957304894924164]",0,0,1
polyID25_S47,"[0.9767073392868042, 0.011836363933980465, 0.011456256732344627]",0,0,1
polyID31_S33,"[0.0012542620534077287, 0.5812041163444519, 0.41754162311553955]",1,0,1
pepID5160,"[0.9250420928001404, 0.05202535539865494, 0.022932661697268486]",0,0,1
pepID9918,"[0.6712803244590759, 0.181123286485672, 0.14759646356105804]",0,0,1
pepID1981,"[0.2058204561471939, 0.5177517533302307, 0.2764277756214142]",1,2,1
polyID30_S6,"[0.7205111384391785, 0.005135245155543089, 0.27435365319252014]",0,0,1
pepID9289,"[0.9499918818473816, 0.02177559584379196, 0.028232516720891]",0,0,1
pepID2347,"[0.26179683208465576, 0.26820698380470276, 0.46999621391296387]",2,1,1
polyID12_S73,"[0.000755026878323406, 0.5580154657363892, 0.44122952222824097]",1,1,1
pepID8343,"[0.9672545790672302, 0.01092617865651846, 0.021819312125444412]",0,0,1
pepID4241,"[0.016271237283945084, 0.23559877276420593, 0.7481299638748169]",2,2,1
polyID18_S55,"[0.0010199396638199687, 0.5948538184165955, 0.40412628650665283]",1,2,1
pepID9392,"[0.8946678638458252, 0.057052791118621826, 0.04827935993671417]",0,0,1
pepID4157,"[0.011912832036614418, 0.24586933851242065, 0.7422178983688354]",2,2,1
polyID30_S32,"[0.8690025806427002, 0.005572452209889889, 0.12542493641376495]",0,0,1
pepID7889,"[0.9662110805511475, 0.012330091558396816, 0.021458858624100685]",0,0,1
pepID6746,"[0.9379814267158508, 0.03348490223288536, 0.028533652424812317]",0,0,1
polyID32_S22,"[3.1004151423985604e-07, 0.005062954965978861, 0.9949367046356201]",2,2,1
polyID12_S93,"[0.000777549808844924, 0.5638856887817383, 0.43533673882484436]",1,1,1
pepID803,"[0.06561009585857391, 0.5474844574928284, 0.3869054317474365]",1,2,1
polyID31_S50,"[0.005177725572139025, 0.7757113575935364, 0.21911092102527618]",1,0,1
pepID5942,"[0.9439830183982849, 0.027389878407120705, 0.028627129271626472]",0,0,1
pepID2328,"[0.1476869434118271, 0.4755040109157562, 0.37680912017822266]",1,1,1
pepID4814,"[0.8709782361984253, 0.07943085581064224, 0.049590934067964554]",0,2,1
pepID2109,"[0.0331224650144577, 0.33500421047210693, 0.631873369216919]",2,2,1
polyID26_S44,"[0.1001325249671936, 0.873416006565094, 0.026451442390680313]",1,0,1
pepID1762,"[0.014129684306681156, 0.32879164814949036, 0.6570786833763123]",2,1,1
pepID4731,"[0.016976462677121162, 0.2421392947435379, 0.7408841848373413]",2,2,1
pepID4691,"[0.4802383780479431, 0.30250102281570435, 0.21726058423519135]",0,1,1
polyID25_S67,"[0.9819668531417847, 0.008474081754684448, 0.009559054858982563]",0,0,1
pepID1834,"[0.04169118031859398, 0.29094064235687256, 0.6673681139945984]",2,1,1
pepID6184,"[0.9678283929824829, 0.010499406605958939, 0.021672263741493225]",0,0,1
polyID31_S83,"[0.010552624240517616, 0.869318425655365, 0.12012901902198792]",1,0,1
polyID30_S7,"[0.9644659161567688, 0.01063766423612833, 0.024896470829844475]",0,0,1
pepID8045,"[0.8966021537780762, 0.05651742219924927, 0.046880386769771576]",0,0,1
polyID28_S23,"[0.9816479682922363, 0.008296133950352669, 0.010055933147668839]",0,0,1
pepID8804,"[0.8908807635307312, 0.005789850372821093, 0.10332941263914108]",0,0,1
pepID1397,"[0.15368811786174774, 0.4752248227596283, 0.3710870146751404]",1,2,1
pepID5481,"[0.9671740531921387, 0.01140151359140873, 0.02142445556819439]",0,0,1
pepID2813,"[0.25674697756767273, 0.46252772212028503, 0.28072530031204224]",1,1,1
pepID8281,"[0.9172596335411072, 0.04166656732559204, 0.0410737581551075]",0,0,1
polyID18_S40,"[0.0005953681538812816, 0.49572643637657166, 0.5036782026290894]",2,2,1
pepID8428,"[0.632056713104248, 0.22067025303840637, 0.14727307856082916]",0,0,1
pepID2753,"[0.09730402380228043, 0.5015977621078491, 0.40109819173812866]",1,1,1
polyID18_S62,"[0.0004134757909923792, 0.3875380754470825, 0.6120484471321106]",2,2,1
polyID22_S70,"[0.04749554023146629, 0.9157103300094604, 0.0367940291762352]",1,1,1
pepID10557,"[0.9278138279914856, 0.037891749292612076, 0.03429445996880531]",0,0,1
pepID7563,"[0.9483676552772522, 0.02075176127254963, 0.030880508944392204]",0,0,1
pepID9116,"[0.60887610912323, 0.18607985973358154, 0.20504401624202728]",0,0,1
polyID11_S26,"[0.002626249799504876, 0.7943907380104065, 0.20298302173614502]",1,1,1
pepID10682,"[0.9106104373931885, 0.045410726219415665, 0.04397882521152496]",0,0,1
pepID4955,"[0.4375239610671997, 0.5150784254074097, 0.04739760607481003]",1,1,1
pepID7469,"[0.8908628821372986, 0.07195847481489182, 0.03717857599258423]",0,0,1
pepID10593,"[0.14856700599193573, 0.5557169914245605, 0.2957160472869873]",1,0,1
polyID32_S70,"[3.1845200965108234e-07, 0.004640016704797745, 0.9953597187995911]",2,2,1
polyID28_S80,"[0.9586558938026428, 0.022291647270321846, 0.01905251480638981]",0,0,1
pepID4333,"[0.0594029538333416, 0.32158753275871277, 0.6190095543861389]",2,2,1
pepID3891,"[0.7921164035797119, 0.09826499968767166, 0.10961857438087463]",0,2,1
pepID6829,"[0.9694724082946777, 0.0071295783855021, 0.02339804731309414]",0,0,1
pepID1745,"[0.17153479158878326, 0.5300374031066895, 0.2984278202056885]",1,1,1
pepID7049,"[0.927442729473114, 0.04174676537513733, 0.03081054985523224]",0,0,1
pepID848,"[0.23953218758106232, 0.5259573459625244, 0.23451049625873566]",1,1,1
pepID6277,"[0.961938738822937, 0.016636976972222328, 0.021424273028969765]",0,0,1
pepID5900,"[0.8216351270675659, 0.10332562774419785, 0.07503918558359146]",0,0,1
polyID12_S59,"[0.0005985262687318027, 0.47929656505584717, 0.5201048851013184]",2,1,1
polyID26_S85,"[0.06426782160997391, 0.9034771919250488, 0.032254986464977264]",1,0,1
pepID2228,"[0.011526530608534813, 0.22344733774662018, 0.7650261521339417]",2,2,1
pepID7348,"[0.9474547505378723, 0.024595655500888824, 0.027949567884206772]",0,0,1
pepID285,"[0.028123894706368446, 0.2666856050491333, 0.7051905393600464]",2,2,1
polyID36_S70,"[0.043978478759527206, 0.9147191047668457, 0.041302405297756195]",1,2,1
polyID32_S78,"[2.370422720332499e-07, 0.0033839205279946327, 0.9966158270835876]",2,2,1
pepID1536,"[0.20526735484600067, 0.365657240152359, 0.42907536029815674]",2,2,1
pepID10863,"[0.9510218501091003, 0.026923539116978645, 0.022054672241210938]",0,0,1
polyID26_S2,"[0.07400646805763245, 0.8962954878807068, 0.029698047786951065]",1,0,1
pepID99,"[0.6510837078094482, 0.19853299856185913, 0.15038330852985382]",0,1,1
pepID9061,"[0.9034331440925598, 0.062194474041461945, 0.034372344613075256]",0,0,1
pepID9132,"[0.9476618766784668, 0.02309895120561123, 0.029239095747470856]",0,0,1
pepID2924,"[0.8709298372268677, 0.04939061403274536, 0.07967957109212875]",0,2,1
pepID5886,"[0.9580647349357605, 0.006444151513278484, 0.03549110144376755]",0,0,1
pepID1391,"[0.1175319254398346, 0.379031240940094, 0.503436803817749]",2,1,1
pepID681,"[0.2605118155479431, 0.5826238393783569, 0.15686431527137756]",1,1,1
pepID9899,"[0.9069188237190247, 0.06476840376853943, 0.02831282652914524]",0,0,1
pepID9077,"[0.6557922959327698, 0.16268008947372437, 0.18152762949466705]",0,0,1
pepID2965,"[0.030775219202041626, 0.3472819924354553, 0.6219428181648254]",2,2,1
polyID31_S74,"[0.002237265929579735, 0.7554093599319458, 0.24235333502292633]",1,0,1
pepID6832,"[0.970073401927948, 0.01080044824630022, 0.019126085564494133]",0,0,1
pepID10134,"[0.9579560160636902, 0.015122190117835999, 0.026921778917312622]",0,0,1
pepID5604,"[0.910239577293396, 0.052961017936468124, 0.036799464374780655]",0,0,1
polyID36_S74,"[0.07912462949752808, 0.888988196849823, 0.03188719600439072]",1,2,1
pepID9148,"[0.8825622797012329, 0.06985004991292953, 0.047587648034095764]",0,0,1
pepID2547,"[0.0757812112569809, 0.4010021388530731, 0.5232166647911072]",2,2,1
pepID3053,"[0.10561823844909668, 0.44869011640548706, 0.44569167494773865]",1,1,1
pepID1151,"[0.08891695737838745, 0.40111133456230164, 0.5099716782569885]",2,1,1
pepID6774,"[0.9682537913322449, 0.010982738807797432, 0.02076343074440956]",0,0,1
pepID3855,"[0.26619505882263184, 0.463876336812973, 0.26992854475975037]",1,1,1
pepID4764,"[0.8889070749282837, 0.06950969249010086, 0.04158328101038933]",0,1,1
pepID9285,"[0.9142888188362122, 0.04752764105796814, 0.03818352520465851]",0,0,1
polyID22_S2,"[0.0206059031188488, 0.9327753186225891, 0.04661881923675537]",1,1,1
pepID10489,"[0.9425589442253113, 0.026405829936265945, 0.031035272404551506]",0,0,1
pepID5753,"[0.9366499781608582, 0.029318014159798622, 0.034032054245471954]",0,0,1
polyID18_S7,"[0.00043108922545798123, 0.403764933347702, 0.59580397605896]",2,2,1
pepID7183,"[0.9296529293060303, 0.03955167904496193, 0.03079538233578205]",0,0,1
pepID10182,"[0.9738402366638184, 0.0029379266779869795, 0.023221872746944427]",0,0,1
pepID9507,"[0.9030551910400391, 0.0628829076886177, 0.034061871469020844]",0,0,1
polyID31_S67,"[0.0005933998618274927, 0.5001092553138733, 0.4992973208427429]",1,0,1
polyID28_S4,"[0.9762412905693054, 0.0106698302552104, 0.01308897789567709]",0,0,1
pepID6839,"[0.9549008011817932, 0.013989238999783993, 0.031109856441617012]",0,0,1
pepID10449,"[0.9031439423561096, 0.06239863857626915, 0.03445736691355705]",0,0,1
pepID7002,"[0.8702436089515686, 0.08724413067102432, 0.04251226782798767]",0,0,1
pepID7460,"[0.9005422592163086, 0.0582800917327404, 0.04117761179804802]",0,0,1
polyID31_S28,"[0.0006972013507038355, 0.4740135669708252, 0.5252891778945923]",2,0,1
pepID10923,"[0.7900845408439636, 0.12995506823062897, 0.07996036112308502]",0,0,1
pepID9931,"[0.03605266660451889, 0.328807532787323, 0.6351398229598999]",2,0,1
pepID6346,"[0.5630126595497131, 0.26852914690971375, 0.1684582233428955]",0,0,1
pepID6264,"[0.595183253288269, 0.2142246514558792, 0.19059212505817413]",0,0,1
pepID4353,"[0.032745566219091415, 0.2614637613296509, 0.7057906985282898]",2,2,1
polyID32_S90,"[2.4384522134823783e-07, 0.0032740894239395857, 0.9967256784439087]",2,2,1
polyID23_S62,"[2.1235113933926186e-07, 0.003324581775814295, 0.9966752529144287]",2,1,1
pepID5334,"[0.9120668172836304, 0.04174584522843361, 0.046187300235033035]",0,0,1
pepID9212,"[0.9677974581718445, 0.014088689349591732, 0.018113873898983]",0,0,1
pepID5681,"[0.8983982801437378, 0.06637468189001083, 0.03522703796625137]",0,0,1
pepID5067,"[0.013862182386219501, 0.8055403232574463, 0.1805974245071411]",1,1,1
pepID5333,"[0.9240357279777527, 0.03534192219376564, 0.040622323751449585]",0,0,1
pepID4542,"[0.9397979378700256, 0.03552835062146187, 0.024673767387866974]",0,1,1
pepID2387,"[0.03196372464299202, 0.35411837697029114, 0.613917887210846]",2,2,1
pepID1309,"[0.06813272833824158, 0.3637177348136902, 0.5681495070457458]",2,1,1
polyID41_S13,"[0.9340416789054871, 0.04677324369549751, 0.019185103476047516]",0,1,1
pepID2257,"[0.06646662950515747, 0.3566038906574249, 0.5769294500350952]",2,1,1
pepID8259,"[0.9632158279418945, 0.007340124808251858, 0.029444079846143723]",0,0,1
pepID5258,"[0.8580628037452698, 0.07251393049955368, 0.06942326575517654]",0,0,1
pepID2418,"[0.06541866809129715, 0.4155360758304596, 0.5190452337265015]",2,2,1
pepID6112,"[0.8483492732048035, 0.0029559368267655373, 0.14869482815265656]",0,0,1
pepID9589,"[0.8203525543212891, 0.004078123718500137, 0.1755693405866623]",0,0,1
polyID12_S85,"[0.0009239506325684488, 0.5106322765350342, 0.4884437322616577]",1,1,1
pepID8443,"[0.9509221315383911, 0.013186044991016388, 0.035891905426979065]",0,0,1
pepID10519,"[0.7552003860473633, 0.16173169016838074, 0.08306794613599777]",0,0,1
pepID1563,"[0.23122966289520264, 0.5037890076637268, 0.26498138904571533]",1,2,1
polyID23_S80,"[2.583110756404494e-07, 0.0035625621676445007, 0.9964371919631958]",2,1,1
pepID4652,"[0.1597221940755844, 0.3070691227912903, 0.5332087278366089]",2,1,1
pepID7821,"[0.8579869866371155, 0.0008725834777578712, 0.14114046096801758]",0,0,1
pepID3469,"[0.028855280950665474, 0.30279040336608887, 0.668354332447052]",2,2,1
polyID9_S77,"[0.08861618489027023, 0.882719874382019, 0.028663909062743187]",1,0,1
pepID8895,"[0.756988525390625, 0.17508012056350708, 0.06793124973773956]",0,0,1
pepID6834,"[0.9268765449523926, 0.04123317077755928, 0.03189030662178993]",0,0,1
pepID9444,"[0.8742253184318542, 0.08799871057271957, 0.03777588903903961]",0,0,1
pepID8505,"[0.919877827167511, 0.04087354615330696, 0.03924861550331116]",0,0,1
pepID7354,"[0.13984721899032593, 0.4408799111843109, 0.41927284002304077]",1,0,1
pepID3575,"[0.051216740161180496, 0.38661429286003113, 0.5621689558029175]",2,2,1
pepID6121,"[0.8594878315925598, 0.07711323350667953, 0.06339892745018005]",0,0,1
pepID2491,"[0.0788554847240448, 0.45227187871932983, 0.46887263655662537]",2,2,1
pepID1979,"[0.11993017792701721, 0.4044085741043091, 0.4756612181663513]",2,1,1
pepID2504,"[0.9017338156700134, 0.06919924169778824, 0.02906687930226326]",0,0,1
pepID8028,"[0.8829954862594604, 0.061929576098918915, 0.055074915289878845]",0,0,1
pepID4780,"[0.5180610418319702, 0.2855556905269623, 0.1963832527399063]",0,1,1
pepID2906,"[0.18115338683128357, 0.4350808560848236, 0.3837657868862152]",1,2,1
pepID2564,"[0.3640802800655365, 0.46892622113227844, 0.16699355840682983]",1,1,1
pepID5423,"[0.7882933616638184, 0.09855511039495468, 0.11315152794122696]",0,0,1
pepID4010,"[0.02960515208542347, 0.2816438376903534, 0.6887510418891907]",2,1,1
pepID4392,"[0.026130830869078636, 0.27953964471817017, 0.6943295001983643]",2,1,1
pepID241,"[0.23059189319610596, 0.2552013099193573, 0.5142068266868591]",2,2,1
pepID7058,"[0.9364531636238098, 0.03605331853032112, 0.027493534609675407]",0,0,1
polyID26_S86,"[0.07629944384098053, 0.8931677341461182, 0.0305328331887722]",1,0,1
pepID10984,"[0.8670468330383301, 0.08353450149297714, 0.049418602138757706]",0,0,1
